Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Legislative Mandate","221","22","http://www.gpo.gov/fdsys/pkg/PLAW-110publ343/pdf/PLAW-110publ343.pdf","Yes","11/30/2012","12:21:52"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Legislative Mandate","3057","200007","http://edocket.access.gpo.gov/2010/pdf/2010-20200.pdf","Yes","09/11/2013","17:11:09"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Legislative Mandate","3061","200009","https://www.federalregister.gov/articles/2010/10/18/2010-25504/basis-reporting-by-securities-brokers-and-basis-determination-for-stock","Yes","09/11/2013","17:11:09"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Legislative Mandate","217","17","https://www.federalregister.gov/articles/2010/10/18/2010-25504/basis-reporting-by-securities-brokers-and-basis-determination-for-stock","Yes","11/30/2012","12:21:52"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Legislative Mandate","2427","962","http://edocket.access.gpo.gov/2010/pdf/2010-20200.pdf","Yes","03/25/2013","10:08:20"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Legislative Mandate","3059","200008","http://www.gpo.gov/fdsys/pkg/PLAW-110publ343/pdf/PLAW-110publ343.pdf","Yes","09/11/2013","17:11:09"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Published Agency Strategic Plan","223","58","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","11/30/2012","12:21:52"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Published Agency Strategic Plan","3063","200010","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","09/11/2013","17:11:09"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Other Requirement","225","102","http://se.ds.irsnet.gov/sites/DCSE/LI/Strategic%20Roadmap%20Planning/IRDM%20Strategic%20Roadmap-v36%20080911.pdf","No","11/30/2012","12:21:52"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Legislative Mandate","1519","1","https://federalregister.gov/a/2012-11586https://federalregister.gov/a/05-9973","No","09/13/2013","11:42:30"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Audit Finding Resolution","1521","2","http://www.gao.gov/searchq&#61;SBIR&amp;facets&#61;a%3A1%3A%7Bs%3A16%3A%22tx_agency_0_term%22%3Bs%3A35%3A%22Small+Business+Administration+%5BSBA%5D%22%3B%7D&amp;search_type&#61;Solr","Yes","11/30/2012","13:39:10"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Published Agency Strategic Plan","1523","3","www.sba.gov/about-sba-info/11572","Yes","11/30/2012","13:39:10"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Other Requirement","3479","5","https://www.federalregister.gov/articles/2013/08/08/2013-19243/small-business-innovation-research-and-small-business-technology-transfer-programs-commercializationhttps://www.federalregister.gov/articles/2012/10/16/2012-25328/sbirsttr-phase-i-to-phase-ii-transition-benchmarkshttps://www.federalregister.gov/articles/2012/12/27/2012-30809/small-business-size-regulations-small-business-innovation-research-sbir-program-and-small-business","No","09/13/2013","11:42:30"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","2355","","https://cfo.gov/","Yes","11/29/2012","11:53:14"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","3013","2375","https://cfo.gov/","Yes","09/11/2013","12:41:41"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","2357","","http://www.whitehouse.gov/omb/financial_ffs_ffmia","Yes","11/29/2012","11:53:14"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","3015","2376","http://www.whitehouse.gov/omb/financial_ffs_ffmia","Yes","09/11/2013","12:41:41"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","Legislative Mandate","2459","562","http://www.intelligence.senate.gov/pdfs/military_act_2009.pdf","No","03/28/2013","12:35:00"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","Legislative Mandate","3737","728","http://www.gpo.gov/fdsys/search/pagedetails.actionpackageid=bills-111hr2647enr","No","12/09/2013","12:20:09"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","Published Agency Strategic Plan","31","28","","No","09/11/2012","11:38:39"
"007-000001202","902","007","Department of Defense","Warfighter Information Network - Tactical Increment 1","Published Agency Strategic Plan","143","446","","No","09/11/2012","12:15:17"
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","Published Agency Strategic Plan","3991","917","http://en.wikipedia.org/wiki/project_manager_force_xxi_battle_command_brigade_and_below","No","03/18/2014","11:23:29"
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","Published Agency Strategic Plan","3993","916","http://peoc3t.army.mil/jbcp/","No","03/18/2014","11:23:29"
"007-000001017","906","007","Department of Defense","Base Information Transport Infrastructure Wired","Published Agency Strategic Plan","4873","1079","https://cs.eis.af.mil/cits/documentation/cyberspace%20operations/enabling%20concept%20for%20cyberspa","No","02/04/2015","11:34:30"
"007-000001017","906","007","Department of Defense","Base Information Transport Infrastructure Wired","Other Requirement","2463","473","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","12:35:37"
"007-000001104","910","007","Department of Defense","Base Information Infrastructure","Published Agency Strategic Plan","4807","1039","https://cs.eis.af.mil/cits/documentation/cyberspace%20operations/enabling%20concept%20for%20cyberspa","No","10/01/2014","11:22:40"
"007-000001104","910","007","Department of Defense","Base Information Infrastructure","Other Requirement","2469","484","https://cs.eis.af.mil/cits/document/documentation/adm/2009_program_restructure/adm%20for%20cits%20pr","No","03/28/2013","13:01:05"
"007-000001104","910","007","Department of Defense","Base Information Infrastructure","Other Requirement","2467","483","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","13:01:05"
"007-000001152","911","007","Department of Defense","Voice Switching System","Published Agency Strategic Plan","4813","1037","https://cs.eis.af.mil/cits/documentation/cyberspace%20operations/enabling%20concept%20for%20cyberspa","No","10/01/2014","11:29:35"
"007-000001152","911","007","Department of Defense","Voice Switching System","Other Requirement","2481","478","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","13:04:25"
"007-000001179","912","007","Department of Defense","Integrated Strategic Planning and Analysis Network Increment 2","Published Agency Strategic Plan","4875","1078","not available via url.  limited circulation.","No","02/04/2015","11:39:44"
"007-000003947","915","007","Department of Defense","Air Force Integrated Personnel and Pay System","Legislative Mandate","2501","493","http://www.whitehouse.gov/sites/default/files/omb/assets/a11_current_year/a_11_2012.pdf","Yes","03/28/2013","13:12:03"
"007-000003947","915","007","Department of Defense","Air Force Integrated Personnel and Pay System","Legislative Mandate","2499","492","http://www.whitehouse.gov/sites/default/files/omb/assets/agencyinformation_memoranda_2009_pdf/m09-06","No","03/28/2013","13:12:03"
"007-000003947","915","007","Department of Defense","Air Force Integrated Personnel and Pay System","Published Agency Strategic Plan","3801","841","http://dcmo.defense.gov/publications/documents/department%20of%20the%20air%20force%202011%20report.p","No","12/09/2013","13:27:49"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Legislative Mandate","137","76","https://www.congress.gov/","Yes","02/04/2015","11:35:05"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Published Agency Strategic Plan","139","68","http://comptroller.defense.gov/defbudget/fy2013/fy2013_budget_request_overview_book.pdf","No","09/11/2012","12:06:31"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Published Agency Strategic Plan","3743","627","http://www.defense.gov/qdr/","Yes","12/09/2013","12:31:01"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Other Requirement","4811","987","","No","10/01/2014","11:24:07"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Presidential Priority","4809","986","http://mcdonald.narmc.amedd.army.mil/pages/industrialhygene.aspx","No","10/01/2014","11:24:07"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","Published Agency Strategic Plan","145","363","http://www.disa.mil/about/~/media/files/disa/about/strategic-plan.pdf","Yes","03/28/2013","13:10:29"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","Other Requirement","147","373","https://www.us.army.mil/suite/doc/23517394","Yes","09/11/2012","12:15:25"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","Other Requirement","3781","584","https://east.esps.disa.mil/disa/org/peo-comm/tpo/temp%20%20gao%20documents/forms/allitems.aspxrootf","No","12/09/2013","13:18:51"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","Published Agency Strategic Plan","149","371","http://www.disa.mil/about/~/media/files/disa/about/strategic-plan.pdf","Yes","03/28/2013","13:10:33"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","Other Requirement","151","372","https://www.us.army.mil/suite/doc/23517394","Yes","09/11/2012","12:15:28"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","Other Requirement","3783","583","https://east.esps.disa.mil/disa/org/peo-comm/tpo/temp%20%20gao%20documents/forms/allitems.aspxrootf","No","12/09/2013","13:18:54"
"007-000003945","923","007","Department of Defense","Joint Space Operations Center (JSpOC) Mission System Increment 1","Published Agency Strategic Plan","2495","505","http://www.defense.gov/nsss","Yes","03/28/2013","13:11:58"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Legislative Mandate","159","44","http://thomas.loc.gov/home/thomas.php","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Audit Finding Resolution","161","45","http://www.gao.gov/products/gao-11-50","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Audit Finding Resolution","163","55","http://www.gao.gov/products/gao-11-265","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Published Agency Strategic Plan","3803","872","http://www.defense.gov/qdr/","Yes","12/09/2013","13:27:58"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Other Requirement","169","73","http://www.healthfinder.gov/orgs/hr1458.htm","Yes","09/11/2012","12:42:36"
"006-000351100","925","006","Department of Commerce","NOAA/NOAA/ IT Infrastructure","Legislative Mandate","1609","1","http://www.law.cornell.edu/uscode/text/44/chapter-35/subchapter-III","Yes","09/13/2012","20:13:37"
"006-000351100","925","006","Department of Commerce","NOAA/NOAA/ IT Infrastructure","Published Agency Strategic Plan","1611","3","http://www.cio.noaa.gov/it_plans/NOAA_IRM_Strategic_Plan_2013-2018_Executive_Summary.pdf","Yes","09/10/2014","08:24:12"
"006-000351100","925","006","Department of Commerce","NOAA/NOAA/ IT Infrastructure","Presidential Priority","3591","4","http://www.whitehouse.gov/sites/default/files/microsites/ostp/ostp_public_access_memo_2013.pdf","Yes","09/13/2013","15:37:58"
"006-999994060","926","006","Department of Commerce","OS OHRM Human Resource Management System (HRMS)","Legislative Mandate","4201","1","http://www.opm.gov/services-for-agencies/hr-line-of-business/hrit-transformation/hr-lob-modernization-roadmap.pdf","Yes","09/10/2014","07:55:37"
"006-999994060","926","006","Department of Commerce","OS OHRM Human Resource Management System (HRMS)","Audit Finding Resolution","4203","2","http://www.gao.gov/new.items/d10874.pdf","Yes","09/10/2014","07:55:37"
"006-999994060","926","006","Department of Commerce","OS OHRM Human Resource Management System (HRMS)","Published Agency Strategic Plan","4205","3","http://www.osec.doc.gov/bmi/budget/DOC_Strategic_Plan_022311.pdf","Yes","09/10/2014","07:55:37"
"006-999994060","926","006","Department of Commerce","OS OHRM Human Resource Management System (HRMS)","Other Requirement","4207","5","http://www.opm.gov/services-for-agencies/hr-line-of-business/hrit-transformation/hr-lob-modernization-roadmap.pdf","Yes","09/10/2014","07:55:37"
"006-000803100","927","006","Department of Commerce","USPTO Fee Processing Next Generation (FPNG)","Legislative Mandate","2141","1","http://www.whitehouse.gov/omb/financial_fmfia1982","Yes","11/29/2012","15:10:59"
