"Agency Code","Agency Name","Previous UII","Unique Investment Identifier","Shared Services Category","Shared Services Identifier","LOB Title","Mission Support Investment Category","Bureau Code","Bureau Name","Part Of IT Portfolio","Mission Delivery and Management Support Area","Type of Investment","National Security Systems Identifier","IT Infrastructure and Management Type","Line Item Descriptor","Investment Title","Investment Description","FEA BRM Services - Primary service area","Total IT Spending FY2018 (PY) ($ M)","Total IT Spending FY2019 (CY) ($ M)","Total IT Spending FY2020 (BY) ($ M)","DME PY Agency Funding ($ M)","DME PY Contributions ($ M)","DME CY Agency Funding ($ M)","DME CY Contributions ($ M)","DME BY Agency Funding ($ M)","DME BY Contributions ($ M)","DME BY Budget Authority Agency Funding ($ M)","O&M PY Agency Funding ($ M)","O&M PY Contributions ($ M)","O&M CY Agency Funding ($ M)","O&M CY Contributions ($ M)","O&M BY Agency Funding ($ M)","O&M BY Contributions ($ M)","O&M BY Budget Authority Agency Funding ($ M)","Cloud Computing Alternatives Evaluation","Total Cloud PaaS/IaaS Cost CY","Total Cloud SaaS Cost CY","Total Other Managed Services Cost CY","Budget Year","Derived Status","Updated Date","Updated Time"
"	009","Department of Health and Human Services",009-000326408,009-000326408,"00 - Agency Investments",,N/A,"01 - Not Applicable","	25","National Institutes of Health","01 - Mission Delivery","	04","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NLM Sci Mission Biomedical Data Repositories & Analytical Tools","Investments in systems&software that enable sharing&analysis of research data to further NIH's mission.  This includes biomedical databases, search tools&systems that accumulate research results, and provide data analysis&collaboration.","366 - Biomedical Research",7.973,7.973,8.4,0,0,0,0,0,0,0,7.973,0,7.973,0,8.4,0,0,"	3",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326409,009-000326409,"00 - Agency Investments",,N/A,"01 - Not Applicable","	25","National Institutes of Health","01 - Mission Delivery","	04","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NLM Sci Mission Research Knowledge Dissemination Tools","Investments in systems that enable the production, publication, and dissemination of research and biomedical knowledge.  Dissemination may occur via web, print, and other publication activities.","577 - Knowledge Distribution and Delivery",8.944,9.212,9.588,0,0,0,0,0,0,0,8.944,0,9.212,0,9.588,0,0,"	3",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326410,009-000326410,"00 - Agency Investments",,N/A,"01 - Not Applicable","	25","National Institutes of Health","01 - Mission Delivery","	04","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH OD Sci Mission Biomedical Data Repositories & Analytical Tools","Investments in systems&software that enable sharing&analysis of research data to further NIH's mission.  This includes biomedical databases, search tools&systems that accumulate research results, and provide data analysis&collaboration.","366 - Biomedical Research",1.948,1.29,1.32,0.84,0,0.15,0,0.15,0,0,1.108,0,1.14,0,1.17,0,0,"	5",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326411,009-000326411,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH OD Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",8.942,7.795,7.096,2.877,0,1.767,0,1.199,0,0,6.065,0,6.028,0,5.897,0,0,"	1",0,0.386,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326433,009-000326433,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH CC Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",0.405,0.412,0.419,0,0,0,0,0,0,0,0.405,0,0.412,0,0.419,0,0,"	3",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326434,009-000326434,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH CIT Sci Mission Extramural Research Management and Support Tools","Investments in systems that support administration of NIH's grants management (Extramural) program and tracking of grants funds.","362 - Federal Financial Assistance",0.583,0.583,0.583,0,0,0,0,0,0,0,0.583,0,0.583,0,0.583,0,0,"	5",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326435,009-000326435,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH CSR Sci Mission Extramural Research Management and Support Tools","Investments in systems that support administration of NIH's grants management (Extramural) program and tracking of grants funds.","362 - Federal Financial Assistance",4.798,4.94,5.156,1.668,0,1.717,0,2.491,0,0,3.13,0,3.223,0,2.665,0,0,"	6",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326437,009-000326437,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH ES Sci Mission Extramural Research Management and Support Tools","Investments in systems that support administration of NIH's grants management (Extramural) program and tracking of grants funds.","362 - Federal Financial Assistance",7.097,6.911,7.144,0.538,0,0.075,0,0.1,0,0,6.559,0,6.836,0,7.044,0,0,"	1",0.02,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326440,009-000326440,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NCCIH Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",0.185,0.192,0.195,0.06,0,0.055,0,0.055,0,0,0.125,0,0.137,0,0.14,0,0,"	1",0,0.06,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326441,009-000326441,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NCI Sci Mission Extramural Research Management and Support Tools","Investments in systems that support administration of NIH's grants management (Extramural) program and tracking of grants funds.","362 - Federal Financial Assistance",8.974,9.131,9.28,3.193,0,3.276,0,3.41,0,0,5.781,0,5.855,0,5.87,0,0,"	5",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326442,009-000326442,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NEI Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management &performance of NIH business and administrative operations.","538 - Program / Project Management",0.557,0.56,0.54,0.223,0,0.223,0,0.223,0,0,0.334,0,0.337,0,0.317,0,0,"	1",0.051,0.121,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326445,009-000326445,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NHLBI Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",15.121,7.626,11.72,8.426,0,2,0,6.1,0,0,6.695,0,5.626,0,5.62,0,0,"	1",0.05,1.4,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326446,009-000326446,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NIA Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",0.242,0.254,0.267,0.21,0,0.221,0,0.232,0,0,0.032,0,0.033,0,0.035,0,0,"	3",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326447,009-000326447,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NIA Sci Mission Extramural Research Management and Support Tools","Investments in systems that support administration of NIH's grants management (Extramural) program and tracking of grants funds.","362 - Federal Financial Assistance",0.959,0.987,1.027,0.747,0,0.77,0,0.799,0,0,0.212,0,0.217,0,0.228,0,0,"	3",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326448,009-000326448,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NIAAA Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",0.875,0.885,0.896,0,0,0,0,0,0,0,0.875,0,0.885,0,0.896,0,0,"	1",0,0.014,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326450,009-000326450,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NIAID Sci Mission Extramural Research Management and Support Tools","Investments in systems that support administration of NIH's grants management (Extramural) program and tracking of grants funds.","362 - Federal Financial Assistance",6.724,6.724,6.649,3.159,0,3.608,0,2.612,0,0,3.565,0,3.116,0,4.037,0,0,"	3",0,0,0,2020,"No change in status",2019-04-04,18:37:52
"	009","Department of Health and Human Services",009-000326451,009-000326451,"00 - Agency Investments",,N/A,"07 - Other","	25","National Institutes of Health","02 - Administrative Services and Support Systems","	00","02 - Non-major IT","01 - Non-National Security System Investment","01 - Not Applicable","00 - Investment Line","NIH NIBIB Administration and Management Support Applications and Tools","Investments in systems and software used to facilitate the general oversight, monitoring, management, and performance of NIH business and administrative operations.","538 - Program / Project Management",0.07,0.072,0.074,0,0,0,0,0,0,0,0.07,0,0.072,0,0.074,0,0,"	1",0,0.07,0,2020,"No change in status",2019-04-04,18:37:52
