Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"202-000001031","766","202","U.S. Army Corps of Engineers","5201","","No","https://remis.usace.army.mil (This is the operational URL. None of the Relationships listed apply)","no","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4225","","Yes","http://www.iwr.usace.army.mil/About/TechnicalCenters/NDCNavigationandCivilWorksDecisionSupport.aspx","yes","no","no","no","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5187","","Yes","www.corpslocks.com","yes","yes","yes","no","no","http://corpslocks.usace.army.mil/lpwb/fp&#61;121:8:","yes","no","09/11/2014","20:58:15"
"202-000001031","766","202","U.S. Army Corps of Engineers","4229","","Yes","www.facebook.com/corpslocks","yes","yes","yes","no","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5191","","Yes","http://www.nwd-wc.usace.army.mil","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4823","","No","aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","yes","no","yes","no","yes","aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","no","yes","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5195","","No","https://englink2trn.usace.army.mil","no","no","no","yes","yes","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5181","","Yes","www.facebook.com/corpslocks","yes","yes","yes","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5199","","No","https://englink2.usace.army.mil","yes","no","yes","yes","yes","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","537","","Yes","www.corpslocks.com","yes","yes","yes","no","no","http://corpslocks.usace.army.mil/lpwb/fp=121:8:0::NO","yes","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5185","","Yes","http://www.iwr.usace.army.mil/About/TechnicalCenters/NDCNavigationandCivilWorksDecisionSupport.aspx","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5203","","Yes","http://rms.usace.army.mil","no","no","no","yes","yes","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4227","","Yes","http://corpslakes.usace.army.mil/visitors/","yes","no","yes","yes","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5189","","Yes","http://rivergages.com","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4231","","Yes","www.twitter.com/corpslocks","yes","yes","yes","no","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5193","","No","http://www.swd-wc.usace.army.mil","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001060","768","202","U.S. Army Corps of Engineers","1613","","No","https://remis.usace.army.mil (This is the operational URL.  None of the Relationships listed apply)","no","no","no","no","no","","no","no","09/12/2013","15:49:30"
"202-000001060","768","202","U.S. Army Corps of Engineers","1617","","No","https://kme.usace.army.mil/ci/CIOrganization/PPM/RealEstate/REMIS","no","no","no","yes","no","","no","yes","09/12/2013","15:49:30"
"202-000001060","768","202","U.S. Army Corps of Engineers","1615","","No","http://www.itdashboard.gov/investmentbuscid&#61;768","no","no","no","yes","no","","no","yes","03/13/2014","16:55:21"
"202-000001060","768","202","U.S. Army Corps of Engineers","5427","","No","https://remis.usace.army.mil (This is the operational URL. None of the Relationships listed apply)","no","no","no","no","no","","no","no","03/13/2014","16:55:21"
"006-000320500","770","006","Department of Commerce","1129","","Yes","www.class.noaa.gov","yes","no","no","yes","no","None","no","no","09/11/2013","15:58:55"
"006-000310600","776","006","Department of Commerce","5091","","No","NA","no","no","no","no","no","NA","no","no","09/13/2013","15:58:12"
"006-000731200","782","006","Department of Commerce","5095","","Yes","http://www.ntia.doc.gov/office/OSM","no","no","no","no","yes","No","no","no","09/13/2013","16:00:08"
"006-000731200","782","006","Department of Commerce","5099","","No","HTTPS://fsms.ntia.doc.gov/fsms","no","no","no","no","no","No","no","no","09/13/2013","16:00:08"
"006-000731200","782","006","Department of Commerce","5093","","No","https://www.itdashboard.gov/investmentbuscid&#61;782","no","no","no","yes","no","No","no","no","09/13/2013","16:00:08"
"006-000731200","782","006","Department of Commerce","5097","","Yes","http://www.disa.mil/Services/Spectrum/Enterprise-Services/GEMSIS/Spectrum-XXI-Online","no","no","no","yes","no","No","no","no","09/13/2013","16:00:08"
"010-000000287","783","010","Department of the Interior","411","","No","http://www.itdashboard.gov/investmentbuscid&#61;783","no","no","no","yes","no","","","","03/13/2013","08:36:48"
"010-000000288","784","010","Department of the Interior","413","","No","http://intra.mp.usbr.gov/mpcvo/; http://www.itdashboard.gov/investmentbuscid&#61;784","no","no","no","yes","no","","","","03/13/2013","08:36:58"
"010-000000292","785","010","Department of the Interior","415","","No","http://www.itdashboard.gov/investmentbuscid&#61;785","no","no","no","yes","no","","","","03/13/2013","08:37:13"
"010-000000294","786","010","Department of the Interior","621","","Yes","http://www.usbr.gov/lc/hooverdam/","no","no","no","yes","no","NA","no","no","09/11/2013","22:24:06"
"018-999993200","803","018","Department of Education","45","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","12:14:13"
"018-999993200","803","018","Department of Education","109","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","13:32:38"
"018-999993200","803","018","Department of Education","49","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","12:47:19"
"018-999993200","803","018","Department of Education","121","","No","https://max.gov","no","no","no","no","yes","https://max.gov","no","yes","09/11/2013","15:10:33"
"018-999993200","803","018","Department of Education","55","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","13:00:15"
"018-999993200","803","018","Department of Education","59","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","13:22:54"
"018-999993200","803","018","Department of Education","3","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","10:54:25"
"018-999993200","803","018","Department of Education","107","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","13:32:38"
"018-999993200","803","018","Department of Education","47","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","12:14:13"
"018-999993200","803","018","Department of Education","119","","Yes","www.bfelob.gov","no","no","no","yes","no","www.bfelob.gov","no","yes","09/11/2013","15:10:33"
"018-999993200","803","018","Department of Education","51","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","12:47:19"
"018-999993200","803","018","Department of Education","57","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","13:00:15"
"018-999993200","803","018","Department of Education","1","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","10:54:25"
"018-999993200","803","018","Department of Education","61","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","13:22:54"
"018-000001060","810","018","Department of Education","4543","","Yes","https://fsa-fms.ed.gov","no","yes","no","no","no","","no","no","09/11/2013","09:37:58"
"018-999991341","811","018","Department of Education","4645","","Yes","Pay.gov","no","no","no","no","yes","","no","no","09/11/2013","15:12:00"
"018-999991341","811","018","Department of Education","4649","","Yes","Grants.gov","yes","yes","yes","yes","yes","","no","no","09/11/2013","15:12:00"
"018-999991341","811","018","Department of Education","4643","","Yes","G5.gov","no","no","no","yes","yes","g5.gov","no","no","09/11/2013","15:12:00"
"018-999991341","811","018","Department of Education","4647","","Yes","USASpending.gov","yes","yes","yes","yes","yes","","no","no","09/11/2013","15:12:00"
"018-000001031","818","018","Department of Education","181","","Yes","http://www.youtube.com/user/SearchEduResources","no","no","yes","yes","yes","No","yes","yes","09/11/2013","09:31:00"
"018-000001031","818","018","Department of Education","185","","Yes","https://www.facebook.com/SearchEduResources","no","no","yes","yes","yes","No","yes","yes","09/11/2013","09:31:00"
"018-000001031","818","018","Department of Education","179","","Yes","http://www.eric.ed.gov/","yes","no","yes","yes","yes","N/A","yes","yes","09/18/2014","14:50:11"
"018-000001031","818","018","Department of Education","183","","Yes","http://twitter.com/ERICinfo","no","no","yes","yes","yes","No","yes","yes","09/11/2013","09:31:00"
"018-000001031","818","018","Department of Education","5723","","No","ies.ed.gov/ncee/wwc, ies.ed.gov/ncee/edlabs","no","no","yes","yes","yes","N/A","no","yes","09/18/2014","14:50:11"
"018-000001010","819","018","Department of Education","173","","Yes","http://www.eddataexpress.ed.gov/faqs.cfm","yes","yes","no","yes","no","","","","09/12/2012","10:52:42"
"018-000001010","819","018","Department of Education","4727","","Yes","http://www2.ed.gov/about/inits/ed/edfacts/index.html","yes","no","yes","yes","yes","No","no","no","09/12/2014","01:27:29"
"018-000001010","819","018","Department of Education","159","","Yes","http://www2.ed.gov/about/inits/ed/edfacts/state-profiles/index.html","yes","no","no","no","no","No","no","no","09/12/2013","14:00:21"
"018-000001010","819","018","Department of Education","165","","No","http://edicsweb.ed.gov/browse/browsecoll.cfmpkg_serial_num&#61;4705","no","no","no","yes","no","","","","09/14/2012","12:19:32"
"018-000001010","819","018","Department of Education","175","","No","http://www.dataqualitycampaign.org/resources/details/650","no","no","no","no","yes","","","","09/12/2012","10:52:42"
"018-000001010","819","018","Department of Education","5675","","Yes","http://nces.ed.gov/programs/stateprofiles/","yes","no","no","no","no","","no","yes","09/12/2014","01:27:28"
"018-000001010","819","018","Department of Education","161","","No","http://www.data.gov/communities/node/38/data_tools/6053","yes","yes","no","yes","no","","","","09/12/2012","10:52:42"
"018-000001018","820","018","Department of Education","157","","Yes","http://www.ed.gov","yes","no","yes","no","yes","","no","no","09/10/2013","16:15:55"
"018-000001070","821","018","Department of Education","53","","Yes","ed.gov","no","no","no","yes","yes","None","no","no","09/12/2014","17:02:08"
"202-000001012","823","202","U.S. Army Corps of Engineers","839","","No","https://fem.usace.army.mil/maximo/webclient/login/login.jspwelcome&#61;true","no","no","no","yes","no","No","no","no","09/11/2014","22:29:12"
"015-000000057","827","015","Department of the Treasury","89","19","Yes","https://www.otcnet.fms.treas.gov","no","no","no","yes","yes","","","","09/11/2012","13:31:59"
"015-000000057","827","015","Department of the Treasury","91","20","Yes","http://fms.treas.gov/otcnet/index.html","no","no","no","yes","yes","","","","09/11/2012","13:31:59"
"015-999990063","831","015","Department of the Treasury","13","30","Yes","https://arc.publicdebt.treas.gov/financial_management_applications.htm","no","no","no","no","yes","","","","09/11/2012","12:05:05"
"005-000002317","832","005","Department of Agriculture","4017","","No","http://www.homesales.gov/","no","yes","no","yes","yes","No","no","no","02/27/2014","14:57:36"
"005-000002317","832","005","Department of Agriculture","3985","","No","http://rddocmgmt.sc.egov.usda.gov","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3953","","Yes","https://gls.sc.egov.usda.gov","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","4035","","Yes","https://dcs.sc.egov.usda.gov","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","4003","","No","https://accountcrossreference.sc.egov.usda.gov","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3971","","Yes","https://shares.sc.egov.usda.gov/shares/","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3939","","No","http://efiche.rural.usda.gov/","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3989","","No","https://pfcs.sc.egov.usda.gov:8030","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3957","","Yes","https://gls.sc.egov.usda.gov","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","4021","","Yes","http://www.resales.usda.gov","no","yes","no","yes","yes","No","no","no","02/27/2014","14:57:36"
"005-000002317","832","005","Department of Agriculture","4007","","No","https://eft.sc.egov.usda.gov/EFT/default.jsp","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3975","","No","https://usdaminc.sc.egov.usda.gov/","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","3943","","No","https://rddw.sc.egov.usda.gov","no","no","no","no","no","","","","09/19/2012","17:38:48"
"005-000002317","832","005","Department of Agriculture","4025","","No","https://sfhadmin.sc.egov.usda.gov/","no","no","no","no","no","","","","09/19/2012","17:38:48"
