Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","35821","220501","Awarded","7013","HSTS0412JCT4514","HSTS0411DCT1165","7013","","no","no","Yes","MORPHO DETECTION, INC.","","1.191286","Time and Materials","","11/30/2013","12/31/2014","U","DELIVERY ORDER HSTS04-12-J-CT4514 (DO 33) TO CONTRACT HSTS04-11-D-CT1165 IS TO ACQUIRE THE SERVICES NECESSARY TO COMPLETE THE DEVELOPMENT, INTEGRATION, TESTING, AND DEPLOYMENT PLANNING OF THE SECURITY TECHNOLOGY INTEGRATED PROGRAM (STIP) SOFTWARE FOR THE MDI MUXV1 AND MUXV2.","96117","7013","0","2014-03-13 13:46:54","2014-03-13 13:46:54"
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","37101","221794","Awarded","7013","HSTS0413JCT2531","HSTS0409DCT2040","7013","","no","no","Yes","MORPHO DETECTION, INC.","","0.568902","Firm Fixed Price","","09/20/2013","09/19/2014","U","TASK ORDER TO PROCURE ENGINEERING SUPPORT SERVICES IN ORDER TO UPDATE SECURITY PATCHES FOR EXPLOSIVE TRACE DETECTOR (ETD) OPERATING SYSTEMS. IGF::OT::IGF","96119","7013","0","2014-03-13 13:46:54","2014-03-13 13:46:54"
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","37103","221822","Awarded","7013","HSTS0414JCT2507","HSTS0410DCT2003","7013","","no","no","Yes","L-3 COMMUNICATIONS CORPORATION","","0.900000","Firm Fixed Price","","12/03/2013","03/03/2015","U","L3 COMMUNICATIONSHSTS04-10-D-ST2003DEVELOP STIP CAPABILITY FOR THE L-3 AIT.","96121","7013","0","2013-12-20 05:23:56","2014-03-13 13:46:54"
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","37263","222153","Awarded","7013","HSTS0414JCT2516","HSTS0414ACT2501","7013","","no","no","Yes","GENERAL DYNAMICS ADVANCED INFORMATION SYSTEMS, INC.","","8.197514","Firm Fixed Price","","01/01/2014","12/31/2018","U","GENERAL DYNAMICSCONTRACT: TBDIGF::OT::IGF PROVIDE SOFTWARE ENGINEERING SUPPORT FOR THE STIP PROGRAM","96123","7013","0","2014-01-27 07:20:25","2014-03-13 13:46:54"
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","37491","222600","Awarded","7013","HSTS0413CCT2516","HSTS0413CCT2516","7013","","no","no","Yes","AXEDA CORPORATION","","0.937582","Firm Fixed Price","","06/20/2014","07/07/2015","U","IGF::OT::IGF.AXEDA SOFTWARE LICENSES","129953","7013","0","2014-07-23 07:34:51","2014-07-23 07:34:51"
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","38997","223833","Awarded","7013","HSTS0414FCT2518","GS35F4984H","7013","","no","no","Yes","INTERNATIONAL BUSINESS MACHINE","","0.972084","Time and Materials","","04/01/2014","03/30/2015","U","IGF::OT::IGF","129955","7013","0","2014-07-23 07:34:51","2014-07-23 07:34:51"
"024-000005624","171","024","Department of Homeland Security","TSA - Security Technology Integrated Program (STIP)","40931","229041","Awarded","7013","HSTS0414JCT8513","HSTS0414ACT8505","7013","","no","no","Yes","DELOITTE CONSULTING LLP","","3.099853","Firm Fixed Price","","05/29/2014","05/19/2017","U","NO SUGGESTED SOURCECONTRACT: TBDPROGRAM MANAGEMENT SUPPORT SERVICES (PMSS)CHECKPOINT TECHNOLOGY (5B)IGF::OT::IGF","137473","7013","0","2014-08-26 18:28:27","2014-08-26 18:28:27"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","25043","188452","Awarded","7013","HSTS0212CTTC431","","","","no","no","Yes","OFFSPRING SOLUTIONS LLC","","1.103782","Firm Fixed Price","","11/13/2013","05/31/2016","U","ADDITIONAL PROGRAM MANAGEMENT SUPPORT WITHIN SCOPE","96127","7013","0","2014-03-13 13:48:14","2014-03-13 13:48:14"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","27587","202554","Awarded","7013","HSTS0212JTTC470","HSTS0212DTTC509","7013","","no","no","Yes","ILM CORPORATION OF VIRGINIA, INC","","0.291623","Firm Fixed Price","","09/04/2013","09/03/2016","U","TASK ORDER UNDER AND IDIQ FOR DOCUMENT MANAGEMENT SERVICES.","96129","7013","0","2014-03-13 13:48:14","2014-03-13 13:48:14"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","28845","205608","Awarded","7013","HSTS0212CTTC418","","","","no","no","Yes","ID SOLUTIONS, INC.","","1.409000","Firm Fixed Price","","02/19/2014","03/14/2015","U","THIS PR # 21-12-202TTC418 FOR $549,000.00 TO SUPPORT THE FOLLOWING SERVICES: (1) THE PROCUREMENT OF ADDITIONAL ID SOLUTIONS AFIS LICENSES FOR THE TWIC PRODUCTION, DEVELOPMENT (UNLIMITED QUANTITY), AND TEST SYSTEMS (UNLIMITED QUANTITY) FOR THE BASE PERIOD AND ADDITIONAL OPTIONS PERIODS; (2) MAJOR SOFTWARE VERSION UPGRADE WHICH INCLUDES ASSOCIATED LABOR COSTS, SOFTWARE LICENSING COSTS, AND 1 YEAR FREE SOFTWARE MAINTENANCE; (3) ONGOING MAINTENANCE COSTS;  WHICH IS AS FOLLOWS:ID SOLUTIONS AFIS LICENSES FOR TWIC PRODUCTION SYSTEM 1M=      $450,000 (1M@ .45 PER LICENSE FOR THE BASE PERIOD)ID SOLUTIONS MAJOR SOFTWARE UPGRADE =                                            $36,000ONGOING MAINTENANCE (3 YEARS) =                                                                  $63,000=========================================================TOTAL PR VALUE:                                                                                      $549,000","96131","7013","0","2014-03-13 13:48:14","2014-03-13 13:48:14"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","33159","214739","Awarded","7013","HSTS0213FOIA790","HSTS0210ATTC411","7013","","no","no","Yes","IDENTIFICATION TECHNOLOGY PARTNERS INCORPORATED","","0.955728","Firm Fixed Price","","01/08/2014","06/10/2015","U","IGF::OT::IGFBIOMETRIC SUBJECT MATTER EXPERTISE IN SUPPORT OF TSA TWIC.","96137","7013","0","2014-03-13 13:48:14","2014-03-13 13:48:14"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","35823","220630","Awarded","7013","HSTS0213JOIA865","HSHQDC13D00020","7013","","no","no","Yes","FS PARTNERS LLP","","0.017263","Firm Fixed Price","","09/19/2013","09/18/2014","U","IGF::OT::IGFBROCADE MAINTENANCE AGREEMENT","96139","7013","0","2014-03-13 13:48:14","2014-03-13 13:48:14"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","37265","222257","Awarded","7013","HSTS0214JOIA003","HSHQDC12D00018","7013","","no","no","Yes","UNISTAR-SPARCO COMPUTERS, INC.","","0.021075","Firm Fixed Price","","12/11/2013","08/23/2014","U","IGF::OT::IGFNETIQ MAINTENANCE RENEWALS","129959","7013","0","2014-07-23 07:34:53","2014-07-23 07:34:53"
"024-000006006","205","024","Department of Homeland Security","USCG - Asset Logistics Management Information System (ALMIS)","19861","145453","Awarded","7008","HSCG3811D410001","","","HSCG38-11-R-410004","no","no","Yes","EAGLE ENTERPRISE JV LLC","HSCG3811R410004","","Labor Hours","","04/01/2014","01/01/1970","U","PROFESSIONAL INFORMATION TECHNOLOGY PERSONNEL - THIS MODIFICATION ADDS THE STOP WORK CLAUSE TO THE CONTRACT.","122787","7008","","2012-09-13 07:21:43","2014-06-24 15:31:23"
"024-000006006","205","024","Department of Homeland Security","USCG - Asset Logistics Management Information System (ALMIS)","19862","145452","Awarded","7008","HSCG3811D410002","","","HSCG38-11-R-410005","no","no","Yes","VISIONARY INTEGRATION PROFESSIONALS LLC","HSCG3811R410004","","Firm Fixed Price","","07/01/2014","01/01/1970","U","HELPDESK AND USER ACCOUNT MANAGEMENT","122789","7008","","2014-06-24 15:31:23","2014-06-24 15:31:23"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22168","159546","Awarded","7008","HSCG2310FACR008","GS35F0585J","4730","N/A","yes","no","Yes","COMPUSEARCH SOFTWARE SYSTEMS,","","1.487238","Firm Fixed Price","","08/01/2013","03/31/2013","U","CIMS MAINTENANCE, LICENSE & DBA SUPPORTKO:  LAURA SPILLANE, CG-912FOLLOW ON CONTRACT TO HSCG23-09-F-ACR005 EXPIRING MARCH 31, 2010","72957","7008","0","2013-10-31 12:32:06","2013-10-31 12:32:06"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22169","146316","Awarded","7008","HSCG2310JVCV007"," HSHQDC06D00069","7001","N/A","yes","no","Yes","THE CENTECH GROUP INCORPORATED","","5.515287","Firm Fixed Price","","06/01/2013","09/30/2013","U","SUPPORT CONTRACT FOR ALL NETWORK POSITIONS TO BE RECOMPETED FOR 2010.","72959","7008","0","2013-10-31 12:32:07","2013-10-31 12:32:06"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22170","146310","Awarded","7008","HSCG2308JFRL034","HSHQDC06D00023","7001","N/A","yes","no","Yes","UNISYS CORPORATION","","10.475474","Firm Fixed Price","","04/25/2012","09/30/2012","U","COAST GUARD ENTERPRISE SUITE, REPORTING, AND AUDIT SUPPORT SERVICES.  OPTION YEAR ONE 10/01/08 - 9/30/09 WITH THREE REMAINING OPTIONS YEARS.","72961","7008","0","2013-01-30 07:14:56","2013-10-31 12:32:07"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22174","146312","Awarded","7008","HSCG2309CFRL012","HSHQDC06D00023","7001","N/A","yes","no","Yes","KOFAX, INC.","","0.495609","Fixed Price Incentive","","11/06/2012","01/01/1970","U","MARKVIEW/SQL*FLOW ANNUAL LICENSE RENEWAL, SUPPORT, AND SOFTWARE UPDATES FOR USCG ENTERPRISE-WIDE LICENSE.","72963","7008","","2013-10-31 12:32:07","2013-10-31 12:32:07"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22175","159076","Awarded","7008","HSCG2309FFCV002","GS35F0343J","4730","N/A","","no","Yes","UNISYS CORPORATION","","6.832523","Combination (two or more)","","03/30/2011","09/29/2011","U","CONTRACTOR TECHNICAL SUPPORT SERVICES FOR THE COAST GUARD CORE ACCOUNTING SYSTEM","10401","7008","0","2011-09-21 12:52:42","2012-10-19 03:18:37"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22176","170010","Awarded","7008","HSCG2310FVRL393","GS35F0343J","4730","N/A","yes","no","Yes","UNISYS CORPORATION","","0.883020","Firm Fixed Price","","09/30/2011","09/29/2012","U","ORACLE SUPPLIER TABLE CLEANUP & MAINTENANCE (BASE + 1 OPTION YR).","72965","7008","0","2012-09-13 07:22:57","2013-10-31 12:32:07"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22177","170012","Awarded","7008","HSCG2310FVCV552","HSCG2308AHFG021","7008","N/A","","no","Yes","PRICEWATERHOUSECOOPERS LLP","","0.290620","Firm Fixed Price","","01/12/2011","09/28/2014","U","CONTRACTOR SUPPORT SERVICES FOR CHECKFREE ORACLE DATABASE MANAGEMENT.IGCE: ATTACHEDNOTE: PWS&QASP FORWARDED TO KO2110-230VCV479 (INADVERTENTLY CANCELLED).  PR RE-ENTERED IN FPD/CIMS WITH A NEW PR NUMBER.","10403","7008","0","2011-09-21 12:52:42","2012-10-19 03:18:38"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22178","170011","Awarded","7008","HSCG2310FVRL474","HSCG2308AHFG021","7008","N/A","","no","Yes","PRICEWATERHOUSECOOPERS LLP","","2.100000","Firm Fixed Price","","09/29/2011","05/29/2013","U","MODIFICATION TO CHANGE DELIVERABLES.","10405","7008","0","2011-09-21 12:52:42","2012-10-19 03:18:38"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22179","170014","Awarded","7008","HSCG2310JVCV072","HSHQDC06D00056","7001","NA","yes","no","Yes","SCI CONSULTING SERVICES, INC.","","1.847037","Firm Fixed Price","","03/28/2012","03/31/2015","U","FUNDING ADJUSTMENT TO THE PR - ORACLE STREAMS WILL NOT BE PART OF THIS CONTRACT.","72967","7008","0","2013-06-27 07:12:17","2013-10-31 12:32:07"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22180","170013","Awarded","7008","HSCG2311JVCV332","HSHQDC06D00069","7001","N/A","yes","no","Yes","THE CENTECH GROUP INCORPORATED","","2.144303","Firm Fixed Price","","03/20/2013","11/30/2013","U","IT HELPDESK, UNIX SUPPORT AND OPERATOR SUPPORT CONTRACT RECOMPETE.  POP: 12/1/10 THRU 11/30/11.IGCE IS ATTACHED UNDER DOC REMARKS.FULL FUNDINGTHIS IS A FIRM FIXED PRICE TASK ORDER UNDER EAGLE CONTRACT # HSHQDC-06-D-00051. ALL TERMS AND CONDITIONS OF THE EAGLE CONTRACT APPLY TO THIS TASK ORDER.","72969","7008","0","2013-10-31 12:32:08","2013-10-31 12:32:08"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","22181","170015","Awarded","7008","HSCG2310JVCV002","HSHQDC06D00056","7001","N/A","yes","no","Yes","SCI CONSULTING SERVICES, INC.","","6.050555","Firm Fixed Price","","08/02/2012","02/28/2013","U","TIER I LEVEL SYS SUPPORT SVCS FOR CG CAS HELP DESK AND CG CORE ACCOUNTING SYSTEM SUPPORTBASE YEAR + 4 OPTION YEARSIGCE, PWS & QASP ATTACHED TO DOC REMARKS.","72971","7008","0","2013-10-31 12:32:08","2013-10-31 12:32:08"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","24843","181578","Awarded","7008","HSCG2311FVCV002","HSCG2308AHFG023","7001","N/A","no","no","Yes","GRANT THORNTON L.L.P.","","1.568540","Firm Fixed Price","","05/02/2012","05/30/2013","U","USCG FINANCE CENTER CONTRACTOR SUPPORT FOR CERTIFICATIONS AND ACCREDITATIONS (C&A), ANNUAL ASSESSMENTS, AND PLAN OF ACTION AND MILESTONES (PO&M) REMEDIATION.","72977","7008","0","2013-10-31 12:32:08","2013-10-31 12:32:08"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","26223","181579","Awarded","7008","HSCGG311JPWP005","HSCGG310DPWV500","7001","N/A","yes","no","Yes","DIGITAL MANAGEMENT, INC.","","7.760351","Cost Plus Fixed Fee","","08/01/2013","07/31/2016","U","CG FINANICALS TASK ORDER FOR CORE ACCOUNTING SYSTEM TECHNICAL SUPPORT SERVICES.","72973","7008","0","2013-10-31 12:32:08","2013-10-31 12:32:08"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","26225","181580","Awarded","7008","HSCG2311CVCV111","HSCG2311CVCV111","7001","N/a","yes","no","Yes","KOFAX, INC.","","0.338670","Firm Fixed Price","","09/01/2011","12/31/2011","U","FULL FUNDING OF CAS MARKVIEW SOFTWARE UPGRADE TO VERSION 7.0 AS WELL AS OPTIONS TO ADD CG AS VALID AGENCY WITHIN WORKFLOWS.THIS IS A SOLE SOURCE DUE TO THE FACT THAT THE SOFTWARE IS OF A PROPRIETARY NATURE.","72975","7008","0","2012-09-13 07:22:57","2013-10-31 12:32:08"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","32701","209435","Awarded","7008","HSCGG3-13-J-PWC002","HSCGG3-13-J-PWC002","7001","N/A","yes","no","Yes","ACE INFO SOLUTIONS, INC.","","5.163820","Cost Plus Fixed Fee","","09/20/2013","10/31/2015","U","IGF::OT::IGFCTS TASK ORDER TO SUPPORT FINCEN ITB (OSC DETACHMENT CHESAPEAKE)POP: 1/15/13-12/31/13 (BASE PERIOD)ITAR #: HQ-13-096AAP #: 200959587SPEND PLAN #: 13-WC-020","72979","7008","0","2013-10-31 12:32:09","2013-10-31 12:32:09"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","32702","209458","Awarded","7008","HSCG79-11-D-PTE093","HSCGG3-13-J-PWY095","7001","N/A","yes","no","Yes","USMAX CORPORATION","","0.025000","Firm Fixed Price","","04/10/2013","01/01/1970","U","C4IT SC IT IA SECURITY MANAGEMENT SUPPORT SERVICES IDIQ CONTRACT - MINIMUM VALUE GUARANTEE","72981","7008","","2013-06-27 07:12:17","2013-10-31 12:32:09"
"024-000006064","196","024","Department of Homeland Security","USCG - Marine Information for Safety and Law Enforcement (MISLE)","22155","146472","Awarded","7008","HSCGG310DPWV500","","","","yes","yes","Yes","DIGITAL MANAGEMENT, INC.","HSCGG3-10-R-PWV500","","Cost Plus Fixed Fee","","01/01/2013","01/01/1970","U","APLES IDIQ AWARD.","65867","7008","","2012-09-13 07:24:59","2013-09-12 09:52:19"
"024-000006005","195","024","Department of Homeland Security","USCG - Nationwide Automatic Identification System (NAIS)","25255","190189","Awarded","7008","HSCG2309CADP001","HSCG2309CADP001","7008","HSCG2309RAP001","no","yes","Yes","NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.","HSCG23-08-R-ADA011","6.862059","Combination (two or more)","","04/29/2013","12/28/2016","U","NAIS INCREMENT 2, PHASE 1 EXERCISE OF OPTION YEAR ONE - CLINS 01010, 01010AC AND 01010AD.","82283","7008","0","2013-12-29 07:02:01","2013-12-29 07:02:01"
"024-000006005","195","024","Department of Homeland Security","USCG - Nationwide Automatic Identification System (NAIS)","31367","206372","Awarded","7008","HSCG2309CADP001","HSCG2309CADP001","7008","HSCG2309RAP001","no","no","Yes","NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.","HSCG23-08-R-ADA011","6.862059","Combination (two or more)","","04/29/2013","12/28/2016","U","NAIS INCREMENT 2, PHASE 1 EXERCISE OF OPTION YEAR ONE - CLINS 01010, 01010AC AND 01010AD.","82285","7008","0","2013-12-29 07:02:01","2013-12-29 07:02:01"
"024-000006005","195","024","Department of Homeland Security","USCG - Nationwide Automatic Identification System (NAIS)","32849","211463","Awarded","7008","HSCG2309CADP001","HSCG2309CADP001","7008","HSCG2309RAP001","no","yes","Yes","NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.","HSCG23-08-R-ADA011","6.862059","Combination (two or more)","","04/29/2013","12/28/2016","U","TO FUND CLINS 00002 (INCLUDING SUB-CLINS) AND 00004AB.","131453","7008","0","2014-07-29 17:44:49","2014-07-29 17:44:49"
"024-000006005","195","024","Department of Homeland Security","USCG - Nationwide Automatic Identification System (NAIS)","35885","221048","Awarded","7008","HSCG2313JADA010","HSCG2313RADA010","7008","HSCG2313JADA010","no","no","Yes","BOOZ ALLEN HAMILTON INC.","","0.289461","Time and Materials","","10/24/2013","11/29/2017","U","IGF::OT::IGFNAIS PROJECT MANAGEMENT SUPPORT SERVICES AT NAIS PROJECT RESIDENT OFFICE (PRO)","82281","7008","0","2013-12-29 07:02:00","2013-12-29 07:02:00"
"024-000006005","195","024","Department of Homeland Security","USCG - Nationwide Automatic Identification System (NAIS)","37225","221869","Awarded","7008","HSCG2313JADA010","HSCG2313RADA012","7008","HSCG2313JADA010","no","no","Yes","BOOZ ALLEN HAMILTON INC.","","0.289461","Time and Materials","","10/24/2013","11/29/2017","U","IGF::OT::IGFNAIS PROJECT MANAGEMENT SUPPORT SERVICES AT NAIS PROJECT RESIDENT OFFICE (PRO)","82287","7008","0","2013-12-29 07:02:01","2013-12-29 07:02:01"
"024-000006077","202","024","Department of Homeland Security","USCG - CG Business Intelligence (CGBI)","34927","214618","Awarded","7008","HSCGG313JPWX001","N/A","7008","N/A","no","yes","Yes","DIGITAL MANAGEMENT, INC.","","39.104436","Cost Plus Fixed Fee","","10/01/2013","04/30/2015","U","APLES BASE TASK ORDER - BASE PERIOD.  POP:   1/1/13-12/31/13ITAR:  AAP:SPEND PLAN:  SEE SPEND PLAN NUMBERS INDIVIDUAL ITEMS LISTED BELOW. IGF::CL,CT::IGF","92663","7008","0","2014-02-28 15:42:09","2014-02-28 15:42:09"
"024-000006079","193","024","Department of Homeland Security","USCG - Rescue 21","22248","147283","Awarded","7008","DTCG2302NDRS02","DTCG2302DNDRS02","6950","N/A See Q5 comment","no","yes","No","","","","","","","","","","","","","2013-09-12 10:02:48",""
"024-000006079","193","024","Department of Homeland Security","USCG - Rescue 21","22251","147277","Awarded","7008","Tower Leases (ACI)","","","N/A See Q5 comment","no","no","No","","","","","","","","","","","","","2012-09-14 09:49:34",""
"024-000006079","193","024","Department of Homeland Security","USCG - Rescue 21","22252","147280","Awarded","7008","HSCG2311CANS104","HSCG2311CANS104","7008","N/A See Q5 comment","no","yes","Yes","GENERAL DYNAMICS C4 SYSTEMS, INC.","","25.169010","Firm Fixed Price","","05/19/2014","12/31/2015","U","RESCUE 21 - SUPPORT&SUSTAINMENT CONTRACT RFPSOLE SOURCE TO GDC4SIGF::OT::IGF","118431","7008","0","2014-05-30 17:01:19","2014-05-30 17:01:19"
"024-000006079","193","024","Department of Homeland Security","USCG - Rescue 21","22253","147282","Awarded","7008","Tower Leases (OE)","","","N/A See Q5 comment","no","no","No","","","","","","","","","","","","","2012-09-14 09:49:34",""
"024-000006079","193","024","Department of Homeland Security","USCG - Rescue 21","22254","147288","Awarded","7008","Circuits, Networks & Spectrum","","","N/A See Q5 comment","no","no","No","","","","","","","","","","","","","2012-09-14 09:49:34",""
"024-000006079","193","024","Department of Homeland Security","USCG - Rescue 21","28253","147281","Awarded","7008","HSSS0112D0002","HSCG2312JAAK146","7009","N/A See Q5 comment","no","no","Yes","MOTOROLA SOLUTIONS, INC.","","","Firm Fixed Price","","03/24/2014","01/01/1970","U","TACTICAL COMMUNICATIONS - MOTOROLA","118429","7009","","2013-09-12 10:02:48","2014-05-30 17:01:19"
