Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"006-000400800","716","006","Department of Commerce","Census - Field Support Systems","Other Requirement","1995","5","http://www.whitehouse.gov/omb/circulars_a016_rev/ http://www.whitehouse.gov/omb/assets/memoranda_fy2009/m09-28.pdf","Yes","11/28/2012","14:45:28"
"014-000000012","718","014","Department of State","A-LM - Integrated Logistics Management System","Published Agency Strategic Plan","1917","3","http://www.state.gov/documents/organization/137820.pdf","Yes","09/14/2012","11:25:43"
"014-000000012","718","014","Department of State","A-LM - Integrated Logistics Management System","Presidential Priority","1919","4","http://www.gsa.gov/portal/content/102955#MotorVehicleManagement","Yes","09/14/2012","11:25:43"
"025-000004540","720","025","Department of Housing and Urban Development","Infrastructure and System Monitoring Support","Published Agency Strategic Plan","1977","3","http://portal.hud.gov/hudportal/documents/huddocid&#61;DOC_4436.pdf","No","10/16/2012","08:44:35"
"025-000004540","720","025","Department of Housing and Urban Development","Infrastructure and System Monitoring Support","Presidential Priority","1979","4","http://www.whitehouse.gov/sites/default/files/omb/memoranda/2011/m11-29.pdf","Yes","10/16/2012","08:44:35"
"006-000400300","724","006","Department of Commerce","Census - Data Access and Dissemination System (DADS)","Published Agency Strategic Plan","1507","3","http://www.osec.doc.gov/bmi/budget/DOCFY11-16StrategicPlan%20_508version.pdf","No","11/28/2012","14:42:17"
"014-000000014","730","014","Department of State","Travel Manager Program","Legislative Mandate","1625","1","http://www.gsa.gov/portal/ext/public/site/FTR/file/Chapter301p050.html/category/21868/","Yes","09/14/2012","08:30:55"
"014-000000014","730","014","Department of State","Travel Manager Program","Published Agency Strategic Plan","1627","3","http://www.state.gov/s/d/rm/rls/dosstrat/2007/index.htm","Yes","09/14/2012","08:30:55"
"014-000000018","734","014","Department of State","Joint Financial Management System (JFMS)","Other Requirement","1669","5","GWA - www.fms.treas.gov/gwa/ITCCB - http://irm.m.state.sbu/sites/bmp/grp/sm/ITCCB/default.aspx","No","09/14/2012","09:39:33"
"014-000000018","734","014","Department of State","Joint Financial Management System (JFMS)","Legislative Mandate","1667","1","FFMIA - http://www.whitehouse.gov/omb/financial_ffs_ffmia IPERA - http://www.whitehouse.gov/sites/default/files/omb/financial/_improper/PL_111-204.pdfFISMA - http://www.dhs.gov/federal-information-security-management-act-fisma","No","09/14/2012","09:39:33"
"202-000001051","735","202","U.S. Army Corps of Engineers","Corps Water Management System (CWMS)","Legislative Mandate","1357","","http://publications.usace.army.mil/publications/eng-regs/ER_1110-2-241/toc.htm http://publications.usace.army.mil/publications/eng-regs/ER_1110-2-249/toc.htm","Yes","09/13/2012","14:57:55"
"025-000004480","738","025","Department of Housing and Urban Development","Grants Management","Legislative Mandate","2027","1","http://www.govtrack.us/congress/bills/111/hr2523","Yes","10/16/2012","08:44:09"
"025-000004480","738","025","Department of Housing and Urban Development","Grants Management","Other Requirement","2029","5","http://www.cio.gov/documents/25-point-implementation-plan-to-reform-federal%20it.pdf","No","10/16/2012","08:44:09"
"025-000004440","741","025","Department of Housing and Urban Development","Enterprise Services - IT Modernization","Audit Finding Resolution","1973","2","http://www.hudoig.gov/reports/internalaudits.php","No","10/16/2012","09:43:31"
"025-000004440","741","025","Department of Housing and Urban Development","Enterprise Services - IT Modernization","Other Requirement","1975","5","http://www.cio.gov/documents/25-Point-Implementation-Plan-to-Reform-Federal%20IT.pdf","No","10/16/2012","09:43:31"
"014-000000029","742","014","Department of State","Global Foreign Affairs Compensation System (GFACS)","Legislative Mandate","1651","1","http://www.dol.gov/whd/regs/statutes/FairLaborStandAct.pdfhttp://transition.usaid.gov/policy/ads/400/fsa.pdf","No","09/14/2012","08:57:43"
"014-000000029","742","014","Department of State","Global Foreign Affairs Compensation System (GFACS)","Other Requirement","1653","5","http://www.state.gov/m/a/dir/regs/fam/04fam/0500/","Yes","09/14/2012","08:57:43"
"014-000000329","743","014","Department of State","Foreign Assistance Coordination and Tracking System (FACTS)","Legislative Mandate","1715","1","http://www.gpo.gov/fdsys/pkg/PLAW-108publ25/pdf/PLAW-108publ25.pdf","Yes","09/14/2012","10:12:27"
"014-000000329","743","014","Department of State","Foreign Assistance Coordination and Tracking System (FACTS)","Published Agency Strategic Plan","1717","3","http://f.state.sbu/ForeignAssistance/Streamlining_Final_Report_FINAL_4-7-11.pdf","No","09/14/2012","10:12:27"
"014-000000019","744","014","Department of State","Electronic Medical Record (EMR)","Other Requirement","1989","5","https://www.cms.gov/Regulations-and-Guidance/HIPAA-Administrative-Simplification/HIPAAGenInfo/downloads/HIPAALaw.pdf","Yes","09/14/2012","12:04:47"
"014-000000019","744","014","Department of State","Electronic Medical Record (EMR)","Presidential Priority","1987","4","http://www.gpo.gov/fdsys/pkg/FR-2006-08-28/pdf/06-7220.pdf","Yes","09/14/2012","12:04:47"
"025-000004310","747","025","Department of Housing and Urban Development","Acquisition Management","Audit Finding Resolution","1965","2","(http://www.hud.gov/utilities/intercept.cfm/offices/oig/reports/internal/ig07d0003.pdf).","No","10/16/2012","08:43:30"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Legislative Mandate","297","","http://www.gpo.gov/fdsys/pkg/PLAW-104publ208/pdf/PLAW-104publ208.pdf","Yes","09/11/2012","15:13:32"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Legislative Mandate","307","","http://www.gpo.gov/fdsys/pkg/PLAW-104publ208/pdf/PLAW-104publ208.pdf","Yes","09/11/2012","15:24:35"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Legislative Mandate","295","","http://www.cfoc.gov/documents/PL101-576.pdf","No","09/11/2012","15:13:32"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Legislative Mandate","305","","http://www.cfoc.gov/documents/PL101-576.pdf","No","09/11/2012","15:24:35"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Presidential Priority","301","","http://www.whitehouse.gov/omb/circulars_a127/","Yes","09/11/2012","15:13:32"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Presidential Priority","309","","http://www.whitehouse.gov/sites/default/files/omb/assets/omb/circulars/a123/a123_rev.pdf","Yes","09/11/2012","15:24:35"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Presidential Priority","313","","http://www.whitehouse.gov/omb/circulars_a134/","Yes","09/11/2012","15:24:35"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Presidential Priority","299","","http://www.whitehouse.gov/sites/default/files/omb/assets/omb/circulars/a123/a123_rev.pdf","Yes","09/11/2012","15:13:32"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Presidential Priority","303","","http://www.whitehouse.gov/omb/circulars_a134/","Yes","09/11/2012","15:13:32"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","Presidential Priority","311","","http://www.whitehouse.gov/omb/circulars_a127/","Yes","09/11/2012","15:24:35"
"202-000001033","765","202","U.S. Army Corps of Engineers","Program and Project Management System (PROMIS Phase 2) (P2)","Legislative Mandate","2161","","http://www.whitehouse.gov/omb/mgmt-gpra/gplaw2m","Yes","09/14/2012","17:03:17"
"202-000001033","765","202","U.S. Army Corps of Engineers","Program and Project Management System (PROMIS Phase 2) (P2)","Audit Finding Resolution","2163","","http://www.whitehouse.gov/omb/mgmt-gpra/gplaw2m","Yes","09/14/2012","17:03:17"
"202-000001033","765","202","U.S. Army Corps of Engineers","Program and Project Management System (PROMIS Phase 2) (P2)","Published Agency Strategic Plan","2165","","https://kme.usace.army.mil/XO/CampaignPlan","No","09/14/2012","17:03:17"
"202-000001031","766","202","U.S. Army Corps of Engineers","Operations and Maintenance Business Info Link PLUS (OMBIL)","Legislative Mandate","1045","","http://www.ndc.iwr.usace.army.mil/navchart/navregs.htm","No","09/12/2012","16:42:53"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Legislative Mandate","2119","","http://www.gao.gov/products/GAO-06-242T","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Audit Finding Resolution","2121","","http://www.gao.gov/htext/d08349.html","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Audit Finding Resolution","2123","","http://www.dodig.mil/Audit/reports/08report.htm","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Published Agency Strategic Plan","2127","","http://armypubs.army.mil/epubs/DA_General_Orders_1.html","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Published Agency Strategic Plan","2125","","http://www.state.gov/documents/organization/79674.pdf","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Published Agency Strategic Plan","2129","","http://www.all-llc.com/SAME-Newsletters/SAME-09-Conf/Jose%20Sanchez%20-%20SAME%20Conference_3SEP09.pdf","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Other Requirement","2133","","http://www.gsa.gov/portal/content/104918","Yes","09/14/2012","16:12:32"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","Presidential Priority","2131","","http://www.gsa.gov/portal/content/101584","Yes","09/14/2012","16:12:32"
"016-000002026","771","016","Social Security Administration","Interactive Video Teletraining-IVT","Published Agency Strategic Plan","1311","3","www.ssa.gov/asp/plan-2013-2016.pdf","Yes","09/13/2012","13:55:12"
"016-000002127","773","016","Social Security Administration","Medicare Support Activities (Medicare Modernization Act)","Legislative Mandate","1347","1","http://www.gpo.gov/fdsys/pkg/PLAW-111publ148/pdf/PLAW-111publ148.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-108publ173/pdf/PLAW-108publ173.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-110publ275/pdf/PLAW-110publ275.pdf","No","09/13/2012","14:49:33"
"016-000002127","773","016","Social Security Administration","Medicare Support Activities (Medicare Modernization Act)","Audit Finding Resolution","1349","2","http://www.gao.gov/products/GAO-08-816R http://oig.ssa.gov/sites/default/files/audit/full/html/A-08-02-12029.html www.socialsecurity.gov/oig","No","09/13/2012","14:49:33"
"016-000002127","773","016","Social Security Administration","Medicare Support Activities (Medicare Modernization Act)","Published Agency Strategic Plan","1351","3","www.ssa.gov/asp/plan-2013-2016.pdf","Yes","09/13/2012","14:49:33"
"010-000000287","783","010","Department of the Interior","BOR1-CRSP SCADA (Colorado River Storage Project Supervisory Control and Data Acquisition System)","Legislative Mandate","803","1","http://www.usbr.gov/uc/rm/crsp/index.html","Yes","03/13/2013","08:36:48"
"010-000000287","783","010","Department of the Interior","BOR1-CRSP SCADA (Colorado River Storage Project Supervisory Control and Data Acquisition System)","Published Agency Strategic Plan","805","3","http://www.doi.gov/pmb/ppp/strategic-planning.cfm","Yes","11/29/2012","13:06:20"
"010-000000287","783","010","Department of the Interior","BOR1-CRSP SCADA (Colorado River Storage Project Supervisory Control and Data Acquisition System)","Other Requirement","807","5","http://www.nerc.com/","Yes","03/13/2013","08:36:48"
"010-000000288","784","010","Department of the Interior","BOR1-CVACS (Central Valley Automated Control System)","Legislative Mandate","809","1","http://www.usbr.gov/projects/Project.jspproj_Name&#61;Central%20Valley%20Project&amp;pageType&#61;ProjectPage","Yes","03/13/2013","08:36:58"
"010-000000288","784","010","Department of the Interior","BOR1-CVACS (Central Valley Automated Control System)","Published Agency Strategic Plan","811","3","http://www.doi.gov/pmb/ppp/strategic-planning.cfm","Yes","11/29/2012","13:06:20"
"010-000000288","784","010","Department of the Interior","BOR1-CVACS (Central Valley Automated Control System)","Other Requirement","813","5","www.nerc.com","Yes","03/13/2013","08:36:58"
"010-000000292","785","010","Department of the Interior","BOR1-GCPO SCADA (Grand Coulee Power Office Supervisory Control and Data Acquisition System)","Legislative Mandate","815","1","http://www.usbr.gov/projects/Powerplant.jspfac_Name&#61;Grand%20Coulee%20Powerplant","No","03/13/2013","08:37:14"
"010-000000292","785","010","Department of the Interior","BOR1-GCPO SCADA (Grand Coulee Power Office Supervisory Control and Data Acquisition System)","Audit Finding Resolution","817","2","http://www.nerc.com/page.phpcid&#61;6|69http://www.wecc.biz/Pages/Default.aspx","No","03/13/2013","08:37:14"
"010-000000292","785","010","Department of the Interior","BOR1-GCPO SCADA (Grand Coulee Power Office Supervisory Control and Data Acquisition System)","Published Agency Strategic Plan","819","3","http://www.doi.gov/pmb/ppp/strategic-planning.cfm","Yes","11/29/2012","13:06:20"
"010-000000292","785","010","Department of the Interior","BOR1-GCPO SCADA (Grand Coulee Power Office Supervisory Control and Data Acquisition System)","Other Requirement","821","5","http://www.nerc.com/page.phpcid&#61;2%7C20http://csrc.nist.gov/groups/SMA/fisma/index.html","No","03/13/2013","08:37:14"
"010-000000294","786","010","Department of the Interior","BOR1-LCDCSS (Lower Colorado Dams Control Systems and Services)","Legislative Mandate","1141","1","http://research.archives.gov/description/5730900http://www.nerc.com/page.phpcid&#61;2%7C20http://www.usbr.gov/lc/hooverdam/","No","03/13/2013","08:37:27"
"010-000000294","786","010","Department of the Interior","BOR1-LCDCSS (Lower Colorado Dams Control Systems and Services)","Published Agency Strategic Plan","1143","3","http://www.doi.gov/pmb/ppp/strategic-planning.cfm","Yes","11/29/2012","13:06:21"
"010-000000294","786","010","Department of the Interior","BOR1-LCDCSS (Lower Colorado Dams Control Systems and Services)","Other Requirement","1145","5","http://www.cio.gov/Documents/it_management_reform_act_feb_1996.htmlhttp://www.fas.org/irp/offdocs/pdd-63.htmhttp://www.gpo.gov/fdsys/pkg/PLAW-107publ347/pdf/PLAW-107publ347.pdfhttp://www.doe.gov/sites/prod/files/HSPD-7.pdfhttp://www.whitehouse.gov/omb/Circulars_a130_a130trans4","No","11/29/2012","13:06:21"
