Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"024-000003129","419","024","Department of Homeland Security","USCIS - Infrastructure (Enterprise)","25557","195403","Awarded","7003","HSSCCG12J00264","HSBP1009D02335","7014","HSSCCG12Q00438","no","no","Yes","MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION","HSSCCG-12-Q-00438","0.900400","Firm Fixed Price","","08/16/2012","08/15/2015","U","MICROSOFT PREMIER SERVICES","14487","7003","0","2012-09-13 14:26:33","2012-11-30 16:28:50"
"024-000003129","419","024","Department of Homeland Security","USCIS - Infrastructure (Enterprise)","28853","205802","Awarded","7003","HSSCCG13F00072","GS23F0282L","4730","","no","no","Yes","UNITED PARCEL SERVICE INCORPORATED (OH) (2075)","","0.147500","Firm Fixed Price","","12/20/2012","12/19/2013","U","IGF::OT::IGF EXPRESS&BULK MAIL SERVICES","23925","7003","0","2013-02-28 14:46:30","2013-02-28 14:46:30"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","27593","167371","Awarded","7014","HSBP1012F00316","GS00Q09BGD0060","4735","HSBP1012R0037","yes","no","Yes","UNISYS CORPORATION","HSBP1012R0037","91.172891","Cost Plus Fixed Fee","","06/05/2013","09/14/2013","U","IT OPERATIONS AND MAINTENANCE, UPDATES, UPGRADES OF SOFTWARE APPLICATIONS","58384","7014","0","2013-07-30 07:10:29","2013-07-30 07:10:29"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","27595","170045","Awarded","7014","HSBP1012J00551","HSHQDC07D00020","7001","","no","no","Yes","ALL POINTS LOGISTICS INCORPORATED","","0.668667","Firm Fixed Price","","09/11/2012","09/10/2013","U","ONE YEAR LICENSE IF ANONIMIZER SOFTWARE","45789","7014","0","2012-12-20 05:12:26","2013-04-25 08:40:02"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","27597","131997","Awarded","7014","HSBP1012J00523","HSHQDC07D00020","7001","","no","no","Yes","ALL POINTS LOGISTICS INCORPORATED","","0.151280","Firm Fixed Price","","09/23/2012","09/22/2013","U","ORDER TO PROVIDE ONE YEAR ANNUAL SOFTWARE MAINTENANCE OF VIVISIMO SOFTWARE","45791","7014","0","2013-04-25 08:40:02","2013-04-25 08:40:02"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","27599","170044","Awarded","7014","HSBP1012F00429","GS35F4543G","4730","","no","no","Yes","DLT SOLUTIONS, INC.","","0.041500","Firm Fixed Price","","09/11/2012","09/10/2013","U","THIS IS A SOFTWARE RENEWAL/MAINTENANCE REQUIREMENT FOR GOOGLE EARTH PRODUCTS.","45793","7014","0","2012-12-20 05:12:26","2013-04-25 08:40:02"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","28585","181979","Awarded","7014","HSBP1013J00065","HSHQDC12D00022","7001","","no","no","Yes","AKIRA TECHNOLOGIES, INC","","0.411388","Firm Fixed Price","","12/19/2012","12/19/2012","U","OTHER COMPUTER RELATED SERVICES","58385","7014","0","2013-07-30 07:10:29","2013-07-30 07:10:29"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","28733","205589","Awarded","7014","HSBP1013J00090","HSHQDC12D00010","7001","","no","no","Yes","WILDFLOWER INTERNATIONAL, LTD.","","0.043344","Firm Fixed Price","","01/23/2013","01/22/2014","U","CORRECT CLIN 0010 QUANTITY","55676","7014","0","2013-06-27 07:13:34","2013-06-27 07:13:34"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","31869","207509","Awarded","7014","HSBP1013J00196","HSHQDC12D00013","7001","","no","no","Yes","PANAMERICA COMPUTERS, INC.","","0.217617","Firm Fixed Price","","04/15/2013","04/15/2013","U","OTHER COMPUTER RELATED SERVICES","50923","7014","0","2013-05-24 07:53:57","2013-05-24 07:53:57"
"024-000005137","315","024","Department of Homeland Security","CBP - Analytical Framework for Intelligence","32757","207986","Awarded","7014","HSBP1013J00181","HSHQDC12D00015","7001","","no","no","Yes","AKIRA TECHNOLOGIES, INC","","0.466990","Firm Fixed Price","","06/15/2013","06/14/2014","U","IGF::CT::IGF, PALANTIR SOFTWARE LICENSE RENEWALS","55677","7014","0","2013-06-27 07:13:34","2013-06-27 07:13:34"
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","25453","196743","Awarded","7001","RNCS1200081","RNCS1200081","7001","None","no","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","28587","205132","Awarded","7001","HSHQDC13J00037","HSHQDC09D00059","7001","HSHQDC13Q00014","no","no","Yes","BOOZ ALLEN HAMILTON INC.","HSHQDC-13-Q-00014","9.191990","Time and Materials","","05/06/2013","01/07/2014","U","IGF::CL::IGF","55875","7001","0","2013-06-28 07:46:27","2013-06-28 07:46:27"
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32816","210270","Awarded","7001","HSHQDC11C00145","HSHQDC11C00145","7001","HSHQDC11R00142","no","no","Yes","BRUINWAVE SOLUTIONS LLC","HSHQDC-11-R-00142","1.642419","Firm Fixed Price","","11/19/2012","09/29/2013","U","THE PURPOSE OF THIS MODIFICATION IS TO EXERCISE OPTION 1 (ONE).AS A RESULT OF THIS MODIFICATION, FUNDING FOR THIS CONTRACT IS HEREBY INCREASED FROM $800,000.00 BY $842,420.00 TO $1,642,420.00.ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.","55876","7001","0","2013-06-28 07:46:27","2013-06-28 07:46:27"
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32817","210275","Awarded","7001","HSHQDC12J00249","HSHQDC09D00001","7001","","no","no","Yes","THE MITRE CORPORATION","","5.142406","Cost Plus Fixed Fee","","05/30/2013","07/31/2013","U","DIVISION: ASOA/CAR/FFRDC MGMT BRANCHPPA: AOSPROGRAM: FFRDCPROJECT: NPPD NCSD NETWORK SECURITY DEPLOYMENT (NSD)PERFORMER:  HSSEDIAPPROPRIATION YEAR: FY12 REIMBURSABLE (R1 FUNDS)BUDGET AUTHORITY:  FY12 REIMBURSABLE FUNDSPROJECT MANAGER:  PATRICK SPAHN, 202-254-5722ALC: 70-08-1513TAS: 7020800DESCRIPTION:THE PURPOSE OF THIS REQUISITION IS PROVIDE $4,738,447.00 TO ESTABLISH A NEW TASK ORDER UNDER HSHQDC-09-D-00001 BETWEEN S&T AND THE NATIONAL PROTECTION PLAN DIRECTORATE FOR THE NCSD NETWORK SECURITY DEPLOYMENT (NSD)TASK.  PLEASE REFER TO THE ATTACHED SOW FOR A DESCRIPTION OF TASKS AND DELIVERABLES.THE PERIOD OF PERFORMANCE OF THIS TASK ORDER IS 12 MONTHS FROM THE DATE OF TASK ORDER AWARD.  THE TOTAL ESTIMATED FUNDS AND TOTAL OBLIGATED FUNDS OF THIS TASK ORDER ARE $4,738,447.00.","55877","7001","0","2013-06-28 07:46:27","2013-06-28 07:46:27"
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32824","210308","Awarded","7001","FNCC1310003","","","","yes","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32825","210293","Awarded","7001","FNCC1310004","","","","yes","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32826","210288","Awarded","7001","FNCC1310005","","","","yes","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32827","210305","Awarded","7001","FNCC1310007","","","","no","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32828","210307","Awarded","7001","FNCC1310008","","","","no","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","32830","210300","Awarded","7001","FNCC1310028","","","","no","no","No","","","","","","","","","","","","","2013-06-28 07:46:27",""
"024-000006343","204","024","Department of Homeland Security","USCG - C4ISR","23450","145920","Awarded","7008","HSCG2312CADC400","","","","no","no","Yes","LOCKHEED MARTIN CORPORATION","","9.912253","Cost Plus Fixed Fee","","02/01/2013","01/01/1970","U","INTEGRATION AND TEST LABORATORIES (ITL) FOLLOW-ON","23513","7008","","2013-02-27 08:04:01","2013-02-27 08:04:01"
"024-000006343","204","024","Department of Homeland Security","USCG - C4ISR","23451","157504","Awarded","7008","HSCG2312CADC405","","","","no","no","Yes","LOCKHEED MARTIN CORPORATION","HSCG23-12-R-ADC405","12.224210","Time and Materials","","06/07/2013","01/01/1970","U","C4ISR ENGINEERING SERVICES TO SUPPORT DEVELOPMENT AND INTEGRATION OF USCG SYSTEMS.","58820","7008","","2013-08-01 09:24:07","2013-08-02 00:19:45"
"024-000006343","204","024","Department of Homeland Security","USCG - C4ISR","23829","157505","Awarded","7008","HSCG2312CADC404","","","","no","no","Yes","LOCKHEED MARTIN CORPORATION","HSCG23-12-R-ADC404","14.998601","Cost Plus Fixed Fee","","07/06/2012","08/11/2013","U","THIS CONTRACT IS A COST PLUS FIXED FEE (CPFF) CONTRACT FOR THE SEGMENT 2 SPIRAL 2 (S2S2) TECHNOLOGY DEMONSTRATOR RETROFIT. THE TOTAL AMOUNT OF THIS CONTRACT IS $14,998,601.00, INTEGRATING A 9.50% FIXED FEE.","23517","7008","0","2013-02-27 08:04:01","2013-02-27 08:04:01"
"024-000009520","146","024","Department of Homeland Security","NPPD - ISCP (Infrastructure Security Compliance) - CSAT","23043","181673","Awarded","7001","HSHQDC13F00039","GS23F8182H","4730","hshqdc-12-q-00327","no","no","Yes","ICF INCORPORATED","","1.107858","Firm Fixed Price","","05/17/2013","12/01/2013","U","IGF::CL::IGFOPTION PERIOD 1","55679","7001","0","2013-06-27 07:13:36","2013-06-27 07:13:36"
"024-000009520","146","024","Department of Homeland Security","NPPD - ISCP (Infrastructure Security Compliance) - CSAT","25017","139682","Awarded","7001","HSHQDC10F00132"," GS35F0152N","4730","HSHQDC10Q00256","no","no","Yes","PLATINUMSOLUTIONS, INC.","HSHQDC-10-Q-00256","3.687658","Firm Fixed Price","","11/02/2012","09/20/2015","U","ENTERPRISE ARCHITECTURE SERVICESCOTR: DAYNA DAVITZ","55678","7001","0","2013-06-27 07:13:36","2013-06-27 07:13:36"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","19152","169929","Awarded","7012","HSCETE09P00024","","","","no","no","Yes","CAUCHO TECHNOLOGY INC","","0.072000","Firm Fixed Price","","07/16/2012","07/15/2013","U","CAUCHO RESIN SOFTWARE LICENSE RENEWALS WITH TECHNICAL SUPPORT.","37999","7012","0","2013-02-27 08:04:09","2013-03-27 12:43:29"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","19181","169936","Awarded","7012","HSCETE10J00487"," HSHQDC07D00028","7001","","no","no","Yes","NCS TECHNOLOGIES INCORPORATED","","0.421178","Firm Fixed Price","","08/13/2012","08/12/2013","U","PURCHASE, INSTALLATION AND MAINTENANCE OF BOXTONE SOFTWARE","40687","7012","0","2013-03-29 13:35:36","2013-03-29 13:35:36"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","19208","169923","Awarded","7012","HSCETE10J00069","HSHQDC07D00025","7001","HSCETE10Q00048","no","no","Yes","GOVPLACE","HSCETE-10-Q-00048","0.333796","Firm Fixed Price","","02/09/2012","02/03/2015","U","QUEST SSO LICENSE MAINTENANCE (BASE PERIOD), OPTIONAL SERVICES, AND FOUR (4) OPTION PERIODS","40685","7012","0","2013-03-29 13:35:36","2013-03-29 13:35:36"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","23489","169103","Awarded","7012","HSCETE12P00053","","","","no","no","Yes","SMART BEAR SOFTWARE INC.","","0.008225","Firm Fixed Price","","09/27/2012","09/26/2013","U","SOAPUI SOFTWARE RENEWAL","40693","7012","0","2013-03-29 13:35:36","2013-03-29 13:35:36"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","23493","139945","Awarded","7012","HSCETC11F00006","GS06F0631Z","4730","HSCETC11R00013","no","no","Yes","INFOZEN, INC.","HSCETC-11-R-00013","9.740471","Cost Plus Award Fee","","07/29/2013","09/05/2016","U","ENGINEERING SERVICES AND SUPPORT (ESS)","58386","7012","0","2013-07-30 07:11:16","2013-07-30 07:11:16"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24343","183461","Awarded","7012","HSCETC09P00001","","","HSCETC09Q00003","no","no","Yes","INFORMATION SYSTEMS MANAGER INC, THE","HSCETC-09-Q-00003","0.021600","Firm Fixed Price","","05/01/2012","12/31/2013","U","RENEWAL OF PERFMAN FOR UNIX/LINUX MANAGED SYSTEMS, POP 01/01/09 - 12/31/09.","40689","7012","0","2013-03-27 12:43:29","2013-03-29 13:35:36"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24391","183488","Awarded","7012","HSCETC11F00017","GS35F0242M","4730","","no","no","Yes","ADVANCED TECHNOLOGIES AND LABO","","1.207826","Firm Fixed Price","","09/30/2012","09/29/2013","U","THIS IS A FIXED PRICE GSA TASK ORDER FOR VIDEO ENGINEERING SERVICES.","58388","7012","0","2013-07-30 07:11:16","2013-07-30 07:11:16"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24399","183492","Awarded","7012","HSCEMS11F00103","GS23F0194L","4730","","no","no","Yes","CAVALIER LOGISTICS MANAGEMENT","","0.060000","Firm Fixed Price","","09/30/2011","09/29/2013","U","SHIPPING SERVICES","40699","7012","0","2013-03-27 12:43:29","2013-03-29 13:35:36"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24411","183498","Awarded","7012","HSCETC12F00001","GS06F1019Z","4732","","no","no","Yes","BARLING BAY LLC","","1.086213","Firm Fixed Price","","05/01/2013","07/31/2013","U","ENTERPRISE OPERATIONS ANCILLARY SUPPORT SERVICES FOR IT SERVICE BASED SOLUTIONS","58389","7012","0","2013-07-30 07:11:16","2013-07-30 07:11:16"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24573","183642","Awarded","7012","HSCETE12F00082","GS35F0857R","4730","","no","no","Yes","CA, INC.","","0.002530","Firm Fixed Price","","06/07/2012","08/31/2013","U","SOFTWARE MAINTENANCE","58387","7012","0","2013-07-30 07:11:16","2013-07-30 07:11:16"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24803","188434","Awarded","7012","HSCETE12J00211","HSHQDC07D00024","7001","","no","no","Yes","GOVERNMENT ACQUISITIONS INCORPORATED","","0.009224","Firm Fixed Price","","06/06/2012","08/06/2012","U","JUNIPER MAINTENANCE RENEWAL","55878","7012","0","2013-06-28 07:46:34","2013-06-28 07:46:34"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24807","188413","Awarded","7012","HSCETE12F00003","GS25F0030P","4730","","no","no","Yes","FIRST FEDERAL CORPORATION","","0.025352","Firm Fixed Price","","08/29/2012","04/30/2013","U","OFF-SITE TAPE STORAGE MAINTENANCE SAF","37995","7012","0","2013-03-27 12:43:29","2013-03-27 12:43:29"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24817","188346","Awarded","7012","HSCETE12J00068","HSHQDC09A00032","7001","","no","no","Yes","DELL MARKETING LIMITED PARTNERSHIP","","0.082607","Firm Fixed Price","","03/14/2012","06/26/2015","U","MICORSOFT FAST SEARCH SERVER SHAREPOINT ALNG LICSAPK MVL","38013","7012","0","2013-03-27 12:43:29","2013-03-27 12:43:29"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24823","188150","Awarded","7012","HSCETE12J00185","HSHQDC07D00028","7001","","no","no","Yes","NCS TECHNOLOGIES INCORPORATED","","0.053416","Firm Fixed Price","","05/30/2012","05/26/2013","U","RENEWAL OF RED HAT LICENSES PREV. CONTRACT# HSCETE-11-J-00090 POP 5/27/12-5/26/13 AMB# 7464. CUMMF $0 INCRMTLF $54,036.87 TOTALF $54,036.87 UI# ENG0133","58390","7012","0","2013-07-30 07:11:16","2013-07-30 07:11:16"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24825","188357","Awarded","7012","HSCETC12J00012","HSBP1009D02335","7014","","no","no","Yes","MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION","","0.908484","Firm Fixed Price","","02/06/2013","09/27/2014","U","IGF::OT::IGF MICROSOFT CONSOLIDATION CONSULTING AND PREMIER SUPPORT SERVICES","40705","7012","0","2013-03-27 12:43:29","2013-03-29 13:35:37"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","24833","188149","Awarded","7012","HSCETE12J00210","HSHQDC07D00028","7001","","no","no","Yes","NCS TECHNOLOGIES INCORPORATED","","0.008753","Firm Fixed Price","","06/15/2012","08/06/2012","U","SOFTWARE RENEWAL","58391","7012","0","2013-07-30 07:11:17","2013-07-30 07:11:17"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27623","202591","Awarded","7012","HSCETE12F00183","HSHQDC09A00032","7001","","no","no","Yes","DELL MARKETING LIMITED PARTNERSHIP","","0.019544","Firm Fixed Price","","08/30/2012","06/26/2015","U","MS PROJECT VISIO FOR OCIO","40715","7012","0","2013-03-29 13:35:37","2013-03-29 13:35:37"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27625","202592","Awarded","7012","HSCETE12J00608","HSHQDC07D00020","7001","HSCETE12Q00215","no","no","Yes","ALL POINTS LOGISTICS INCORPORATED","HSCETE-12-Q-00215","0.102880","Firm Fixed Price","","09/24/2012","09/30/2012","U","INFORMATICA SOFTWARE FOR OCIO ENGINEERING","58392","7012","0","2013-07-30 07:11:17","2013-07-30 07:11:17"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27627","202593","Awarded","7012","HSCETE12J00607","HSHQDC07D00024","7001","","no","no","Yes","GOVERNMENT ACQUISITIONS INCORPORATED","","0.044337","Firm Fixed Price","","10/05/2012","09/28/2015","U","RENEWAL OF RED HAT LICENSES POP THREE YEARS DOA AMB# 8289 AAP# N/A. CUMMF $0 INCRMTLF $48,276.40 TOTALF $48,276.40 UI# ENG-0976.","40717","7012","0","2013-03-29 13:35:37","2013-03-29 13:35:37"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27629","202594","Awarded","7012","HSCETE12P00081","","","","no","no","Yes","ESM SOLUTIONS, INC.","","0.141115","Firm Fixed Price","","09/18/2012","09/18/2012","U","AFFINIUM NETINSIGHT/UNICA RENEWAL","58393","7012","0","2013-07-30 07:11:17","2013-07-30 07:11:17"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27631","202595","Awarded","7012","HSCETE12J00330","HSHQDC11A00041","7001","","no","no","Yes","GOVPLACE","","0.014705","Firm Fixed Price","","07/30/2012","09/22/2018","U","RPMS NON-PROD VIRTUALIZATION, SOFTWARE. AMB # 7855, POP JULY 31, 2012 THRU JULY 31, 2013, UI# ENG0889","38053","7012","0","2013-03-27 12:43:29","2013-03-27 12:43:29"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27633","202615","Awarded","7012","HSCETE12J00565","HSHQDC07D00030","7001","","no","no","Yes","ST NET APPTIS FIRSTSOURCE JOINT VENTURE","","0.059829","Firm Fixed Price","","09/11/2012","09/11/2013","U","CONT# HSCETE11J00181 POP: 8/16/2012-8/15/2013. CUMMF $191,005.85. INCRMTL F $55,000 TOTAL FUND LEVEL $246,005.85. AMB #7461","38055","7012","0","2013-03-27 12:43:29","2013-03-27 12:43:29"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure (Atlas)","27641","202621","Awarded","7012","HSCETE12F00184","NNG07DA25B","8000","HSCETE12Q00194","no","no","Yes","RED RIVER COMPUTER COMPANY INCORPORATED","HSCETE-12-Q-00194","0.024259","Firm Fixed Price","","08/30/2012","09/09/2012","U","APPLE IPADS, LAPTOPS AND DOUBLE TAKE AVAILABILITY ADVANCED SOFTWARE.","40723","7012","0","2013-03-29 13:35:37","2013-03-29 13:35:37"
