Project_ID,Activity_Name,Description,Output_type,Start_Date_Planned,Completion Date Projected,Planned_Costs,Total Costs Projected,Total Costs Actual,Status,No_Child_Activity,Date of Last Update,ID,Planned_Duration,Actual_duration,Actual_start_delay
2183,283001: Testing,,,2011-07-22,2011-09-23,1.668,1.418,1.418,Completed - Closed,1,07/23/2012,9659,63 days,76 days,0 days
2183,283001: Project management and oversight,,,2011-03-04,2011-10-10,0.575,0.575,0.575,Completed - Closed,1,07/23/2012,9660,220 days,220 days,0 days
2184,297221: Business Process Modeling,,Key Deliverable,2011-05-27,2011-07-29,0.062,0.062,0.062,Completed - Closed,1,07/23/2012,9662,63 days,63 days,0 days
2184,297221: Requirements,,Key Deliverable,2011-06-27,2011-07-29,0.75,0.75,0.75,Completed - Closed,1,07/23/2012,9663,32 days,23 days,0 days
2184,"297221: Design, Development, & Implementation",,Usable Functionality,2011-09-09,2012-01-03,2.357,3.032,3.032,Completed - Closed,1,07/23/2012,9664,116 days,141 days,0 days
2184,297221: Testing,,,2011-10-13,2011-12-20,1.75,1.418,1.418,Completed - Closed,1,07/23/2012,9665,68 days,172 days,-31 days
2184,297221: Project management and oversight,,,2011-05-27,2012-01-03,0.115,0.105,0.105,Completed - Closed,1,07/23/2012,9666,221 days,249 days,0 days
2185,297224: Business Process Modeling,,Key Deliverable,2011-07-22,2011-10-28,0.062,0.061,0.061,Completed - Closed,1,07/23/2012,9668,98 days,98 days,0 days
2185,297224: Requirements,,Key Deliverable,2011-08-22,2011-10-28,0.75,0.6,0.6,Completed - Closed,1,07/23/2012,9669,67 days,67 days,0 days
2185,"297224: Design, Development, & Implementation",,Usable Functionality,2011-12-16,2012-04-02,2.357,2.292,2.292,Completed - Closed,1,07/23/2012,9670,108 days,161 days,-53 days
2185,297224: Testing,,,2012-01-26,2012-03-26,1.75,1.481,1.481,Completed - Closed,1,07/23/2012,9671,60 days,106 days,-43 days
2185,297224: Project management and oversight,,,2011-07-22,2012-04-02,0.115,0.115,0.115,Completed - Closed,1,07/23/2012,9672,255 days,255 days,0 days
2186,297225: Business Process Modeling,,Key Deliverable,2011-10-21,2012-01-28,0.062,0.062,0.062,Completed - Closed,1,07/23/2012,9674,99 days,99 days,0 days
2186,297225: Requirements,,Key Deliverable,2011-11-21,2012-01-28,0.75,0.75,0.75,Completed - Closed,1,07/23/2012,9675,68 days,69 days,11 days
2186,"297225: Design, Development, & Implementation",,Key Deliverable,2012-02-16,2012-07-02,2.357,2.634,,Completed - Costs Pending,1,07/23/2012,9676,137 days,140 days,-3 days
2186,297225: Testing,,,2012-03-01,2012-06-22,1.75,1.75,,Completed - Costs Pending,1,07/23/2012,9677,113 days,120 days,0 days
2186,297225: Project Management & Oversight,,,2011-10-21,2012-07-02,0.115,0.115,0.115,Completed - Closed,1,07/23/2012,9678,255 days,255 days,0 days
2187,297226: Business Process Modeling,,Key Deliverable,2012-01-28,2012-04-22,0.062,0.067,0.067,Completed - Closed,1,07/23/2012,9680,85 days,85 days,0 days
2187,297226: Requirements,,Key Deliverable,2012-02-28,2012-04-22,0.75,0.745,0.745,Completed - Closed,1,07/23/2012,9681,54 days,113 days,-41 days
2187,"297226: Design, Development, & Implementation",,Usable Functionality,2012-05-02,2012-10-01,2.357,2.5,,In-progress,1,07/23/2012,9682,152 days,,0 days
2187,297226: Testing,,,2012-05-19,2012-09-21,1.75,1.727,,In-progress,1,07/23/2012,9683,125 days,,-4 days
2187,297226: Project Management & Oversight,,,2012-01-28,2012-10-01,0.115,0.12,,In-progress,1,07/23/2012,9684,247 days,,0 days
2188,297227: Business Process Modeling,,Key Deliverable,2012-04-23,2012-07-22,0.062,0.062,,In-progress,1,07/23/2012,9686,90 days,,0 days
2188,297227: Requirements,,Key Deliverable,2012-05-23,2012-07-22,0.625,0.518,,In-progress,1,07/23/2012,9687,60 days,,-22 days
2188,297227: Project Management & Oversight,,,2012-04-23,2013-01-15,0.196,0.193,,In-progress,1,07/23/2012,9690,267 days,,0 days
2190,289436: Data Collection and Pricing Engine Individual Plans,Final collection of information on old CMP system.,Key Deliverable,2011-07-26,2011-09-30,0.9,0.777,0.777,Completed - Closed,1,07/23/2012,9701,66 days,66 days,0 days
2190,289436: Transition of responsibilities,Transition of responsibilities from eHealth to CGI,Key Deliverable,2011-08-11,2012-01-15,0.7,0.507,0.507,Completed - Closed,1,07/23/2012,9702,157 days,157 days,0 days
2190,289436: Final Turnover,Final transition of all responsibilities to CGI,Key Deliverable,2012-01-16,2012-01-25,0.2,0.118,0.118,Completed - Closed,1,07/23/2012,9703,9 days,9 days,0 days
2192,289506: Data Check,Validate and format collected data,Key Deliverable,2011-10-01,2011-11-15,0.22,0.22,,Completed - Costs Pending,1,07/23/2012,9709,122 days,122 days,0 days
2192,289506: Finalize templates,Finalize templates according to Reg 2715 A,Key Deliverable,2012-06-11,2011-12-16,0.07,0.07,,In-progress,1,07/23/2012,9710,19 days,,-57 days
2193,288107: acquire data and do first run,,Key Deliverable,2011-07-01,2011-08-01,0.223,0.223,0.223,Completed - Closed,1,06/28/2012,9714,31 days,31 days,0 days
2193,288107: Work with users to develop data exchange procedures,,Key Deliverable,2011-07-01,2011-08-15,0.773,0.773,0.773,Completed - Closed,1,06/28/2012,9715,45 days,45 days,0 days
2193,288107: produce and distribure alerts,,Key Deliverable,2011-08-16,2011-08-31,0.182,0.182,0.182,Completed - Closed,1,06/28/2012,9716,15 days,15 days,0 days
2193,288107: Identify algorithims into multifuncitonal filters,,Key Deliverable,2011-09-01,2011-12-30,1.907,1.907,,In-progress,1,06/28/2012,9717,120 days,,0 days
2194,288127: Implement project,,Key Deliverable,2011-07-08,2011-07-31,0.25,0.25,0.25,Completed - Closed,1,06/28/2012,9721,23 days,23 days,0 days
2194,288127: August 2011 release,,Key Deliverable,2011-08-01,2011-08-31,0.214,0.214,0.214,Completed - Closed,1,06/28/2012,9723,30 days,30 days,0 days
2194,288127: September 2011 release,,Key Deliverable,2011-09-01,2011-09-30,0.214,1.187,,Completed - Costs Pending,1,06/28/2012,9724,29 days,29 days,0 days
2194,288127: October 2011 release,,Key Deliverable,2011-10-01,2011-10-31,0.214,0.214,,Completed - Costs Pending,1,06/28/2012,9725,30 days,30 days,0 days
2194,288127: November 2011 release,,Key Deliverable,2011-11-01,2011-11-30,0.214,0.214,,Completed - Costs Pending,1,06/28/2012,9726,29 days,0 days,0 days
2194,288127: December 2011 release,,Key Deliverable,2011-12-01,2011-12-31,0.214,0.214,,Completed - Costs Pending,1,06/28/2012,9727,30 days,0 days,0 days
2194,288127: January 2012 release,,Key Deliverable,2012-01-01,2012-01-31,0.214,0.322,,In-progress,1,06/28/2012,9728,30 days,,0 days
2194,288127: February 2012 release,,Key Deliverable,2012-02-01,2012-02-29,0.214,0.441,,In-progress,1,06/28/2012,9729,28 days,,0 days
2194,288127: March 2012 release,,Key Deliverable,2012-03-01,2012-03-31,0.214,0.331,,In-progress,1,06/28/2012,9730,30 days,,0 days
2194,288127: April 2012 release,,Key Deliverable,2012-04-01,2012-04-30,0.214,0.117,,In-progress,1,06/28/2012,9731,29 days,,0 days
2195,288128: DESIGN,,Key Deliverable,2011-07-01,2011-09-30,0.4,0.4,,Completed - Costs Pending,1,06/28/2012,9735,91 days,29 days,62 days
2195,288128: DEVELOPMENT,,Key Deliverable,2011-08-01,2012-01-01,0.4,0.4,,In-progress,1,06/28/2012,9736,153 days,,0 days
2195,288128: FIRST PHASE OF FIELD WORK,,Key Deliverable,2011-02-01,2012-03-31,1.4,1.4,,In-progress,1,06/28/2012,9737,424 days,,0 days
2195,288128: SECOND PHASE OF FIELD WORK,,Key Deliverable,2011-04-01,2012-05-30,1.4,1.4,,In-progress,1,06/28/2012,9738,425 days,,0 days
2195,288128: REPORT ON ESTIMARE,,Key Deliverable,2011-06-01,2012-07-01,0.4,0.4,,In-progress,1,06/28/2012,9739,396 days,,0 days
2196,285027: Develop IT requirements - phase 1,This activtity would involve the development of requirements for the IT investment and would be the basis for identifying appropriate hardware and software,Usable Functionality,2011-09-30,2012-03-31,0.582,0.559,,Completed - Costs Pending,1,07/23/2012,9741,183 days,157 days,26 days
2197,288883: Collaborate with Partners,,Key Deliverable,2011-10-01,2012-03-31,0.29,0.292,0.292,Completed - Closed,1,07/23/2012,9746,182 days,182 days,0 days
2197,288883: Collaborate with Partners,,Key Deliverable,2012-04-01,2012-09-30,0.27,0.272,,In-progress,1,07/23/2012,9747,182 days,,0 days
2197,"288883: Assist in the Adoption of new Tools, Standards and Solutions",,Key Deliverable,2011-10-01,2012-03-31,1.32,1.318,1.318,Completed - Closed,1,07/23/2012,9749,182 days,182 days,0 days
2197,"288883: Assist in the Adoption of new Tools, Standards and Solutions",,Key Deliverable,2012-04-01,2012-09-30,1.76,1.616,,In-progress,1,07/23/2012,9750,182 days,,0 days
2197,288883: Administer Service Level Agreements,,Key Deliverable,2011-10-01,2012-03-31,0.22,0.223,0.223,Completed - Closed,1,07/23/2012,9753,182 days,182 days,0 days
2197,288883: Administer Service Level Agreements,,Key Deliverable,2012-04-01,2012-09-30,0.2,0.206,,In-progress,1,07/23/2012,9754,182 days,,0 days
2197,288883: Administer Governance Model/Processes,,Key Deliverable,2011-10-01,2012-03-31,0.13,0.132,0.132,Completed - Closed,1,07/23/2012,9756,182 days,182 days,0 days
2197,288883: Administer Governance Model/Processes,,Key Deliverable,2012-04-01,2012-09-30,0.12,0.151,,In-progress,1,07/23/2012,9757,182 days,,0 days
2197,288883: Administer new CONNECT requirements and releases,,Key Deliverable,2011-10-01,2012-03-31,0.2,0.195,0.195,Completed - Closed,1,07/23/2012,9759,182 days,182 days,0 days
2197,288883: Administer new CONNECT requirements and releases,,Key Deliverable,2012-04-01,2012-09-30,0.22,0.204,,In-progress,1,07/23/2012,9760,182 days,,30 days
2197,288883: Plan Transition of Gateway to Distributed Models,,Key Deliverable,2011-10-01,2012-03-31,0.4,0.404,0.404,Completed - Closed,1,07/23/2012,9762,182 days,182 days,0 days
2197,288883: Administer Gateway Transition Plan,,Key Deliverable,2012-04-01,2012-09-30,0.7,0.7,,In-progress,1,07/23/2012,9763,182 days,,0 days
2197,288883: Define Target Architecture,,Key Deliverable,2011-10-01,2012-03-31,0.41,0.408,0.408,Completed - Closed,1,07/23/2012,9766,182 days,182 days,0 days
2197,288883: Define Target Architecture,,Key Deliverable,2012-04-01,2012-09-30,0.34,0.325,,In-progress,1,07/23/2012,9767,182 days,,0 days
2197,288883: Administer the TROUX HHS Repository content,,Key Deliverable,2011-10-01,2012-03-31,0.22,0.219,0.219,Completed - Closed,1,07/23/2012,9769,182 days,182 days,0 days
2197,288883: Administer the TROUX HHS Repository content,,Key Deliverable,2012-04-01,2012-09-30,0.2,0.192,,In-progress,1,07/23/2012,9770,182 days,,0 days
2197,288883: Sponsor or Participate in at least one Major Event,,Key Deliverable,2011-10-01,2012-03-31,0.15,0.152,0.152,Completed - Closed,1,07/23/2012,9773,182 days,182 days,0 days
2197,288883: Sponsor or Participate in at least one Major Event,,Key Deliverable,2012-04-01,2012-09-30,0.14,0.133,,In-progress,1,07/23/2012,9774,182 days,,0 days
2197,288883: Support and Enhance FHALOB Websites,,Key Deliverable,2011-10-01,2012-03-31,0.22,0.217,0.217,Completed - Closed,1,07/23/2012,9776,182 days,182 days,0 days
2197,288883: Support and Enhance FHALOB Websites,,Key Deliverable,2012-04-01,2012-09-30,0.2,0.186,,In-progress,1,07/23/2012,9777,182 days,,0 days
2198,288847: Ensure NwHIN enhancements communicated to HIEs,,Key Deliverable,2011-10-01,2012-03-31,0.1,0.1,0.1,Completed - Closed,1,03/29/2012,9780,182 days,146 days,0 days
2198,288847: Ensure NwHIN enhancements communicated to HIEs,,Key Deliverable,2012-04-01,2012-09-30,0.1,0.1,,In-progress,1,03/29/2012,9781,182 days,,-36 days
2198,288847: Create and Maintain Certificates,,Key Deliverable,2011-10-01,2012-03-31,0.003,0.003,0.003,Completed - Closed,1,03/29/2012,9783,182 days,151 days,0 days
2198,288847: Create and Maintain Certificates,,Key Deliverable,2012-04-01,2012-09-30,0.002,0.002,,In-progress,1,03/29/2012,9784,182 days,,-31 days
2198,288847: Create and Maintain UDDI Registries,,Key Deliverable,2011-10-01,2012-03-31,0.25,0.248,0.248,Completed - Closed,1,03/29/2012,9786,182 days,146 days,0 days
2198,288847: Create and Maintain UDDI Registries,,Key Deliverable,2012-04-01,2012-09-30,0.25,0.267,,In-progress,1,03/29/2012,9787,182 days,,-36 days
2198,288847: Maintain NwHIN Support Center,,Key Deliverable,2011-10-01,2012-03-31,0.05,0.049,0.049,Completed - Closed,1,03/29/2012,9789,182 days,146 days,0 days
2198,288847: Maintain NwHIN Support Center,,Key Deliverable,2012-04-01,2012-09-30,0.05,0.05,,In-progress,1,03/29/2012,9790,182 days,,-36 days
2198,288847: Develop test approach for new and modified NwHIN specification,,Key Deliverable,2011-10-01,2012-03-31,0.125,0.123,0.123,Completed - Closed,1,03/29/2012,9793,182 days,146 days,0 days
2198,288847: Develop test approach for new and modified NwHIN specification,,Key Deliverable,2012-04-01,2012-09-30,0.125,0.13,,In-progress,1,03/29/2012,9794,182 days,,-36 days
2198,288847: Perform and Support Testing,,Key Deliverable,2011-10-01,2012-03-31,0.667,0.642,0.642,Completed - Closed,1,03/29/2012,9796,182 days,146 days,0 days
2198,288847: Perform and Support Testing,,Key Deliverable,2012-04-01,2012-06-30,0.333,0.295,,In-progress,1,03/29/2012,9797,90 days,,-36 days
2198,288847: Create and Maintain Technical Compliance of Onboarding Process,,Key Deliverable,2011-10-01,2012-03-31,0.667,0.648,0.648,Completed - Closed,1,03/29/2012,9800,182 days,146 days,0 days
2198,288847: Create and Maintain Technical Compliance of Onboarding Process,,Key Deliverable,2012-04-01,2012-06-30,0.333,0.347,,In-progress,1,03/29/2012,9801,90 days,,-36 days
2198,288847: Create and Maintain an IT Security Plan,,Key Deliverable,2011-10-01,2012-03-31,0.067,0.057,0.057,Completed - Closed,1,03/29/2012,9803,182 days,146 days,0 days
2198,288847: Create and Maintain an IT Security Plan,,Key Deliverable,2012-04-01,2012-06-30,0.033,0.028,,In-progress,1,03/29/2012,9804,90 days,,-36 days
2198,288847: Maintain and Update Test Documents,,Key Deliverable,2011-10-01,2012-03-31,0.133,0.122,0.122,Completed - Closed,1,03/29/2012,9806,182 days,146 days,0 days
2198,288847: Maintain and Update Test Documents,,Key Deliverable,2012-04-01,2012-06-30,0.067,0.065,,In-progress,1,03/29/2012,9807,90 days,,-36 days
2198,288847: Maintain and Update Artifacts for Conditions of Interoperability for NwHIN,,Key Deliverable,2011-10-01,2012-03-31,0.05,0.123,,In-progress,1,03/29/2012,9812,182 days,,0 days
2199,295464: Project Planning and Strategy,,Key Deliverable,2011-09-19,2012-01-13,0.135,0.135,,In-progress,1,02/24/2012,9833,116 days,,0 days
2201,295470: Project Strategy,,Key Deliverable,2011-08-15,2011-08-30,0.02,0.02,,In-progress,1,02/24/2012,9872,15 days,,0 days
2201,295470: Infrastructure Redesign,,Key Deliverable,2011-08-30,2012-01-15,0.016,0.016,,In-progress,1,02/24/2012,9873,138 days,,0 days
2201,295470: Migration,,Key Deliverable,2011-09-01,2012-01-20,0.025,0.025,,In-progress,1,02/24/2012,9875,141 days,,0 days
2201,295470: Servers List,,Key Deliverable,2011-09-01,2012-01-20,0.02,0.02,,In-progress,1,02/24/2012,9876,141 days,,0 days
2201,295470: Templates,,Key Deliverable,2011-08-15,2011-10-15,0.083,0.083,,In-progress,1,02/24/2012,9879,61 days,,0 days
2201,295470: API calls,,Key Deliverable,2011-08-15,2011-10-15,0.091,0.091,,In-progress,1,02/24/2012,9880,61 days,,0 days
2201,295470: Server configuration,,Key Deliverable,2011-08-15,2011-11-15,0.085,0.085,,In-progress,1,02/24/2012,9881,92 days,,0 days
2201,295470: Programming,,Key Deliverable,2011-08-15,2011-11-15,0.11,0.11,,In-progress,1,02/24/2012,9882,92 days,,0 days
2201,295470: Database configuration,,Key Deliverable,2011-08-15,2011-11-15,0.045,0.045,,In-progress,1,02/24/2012,9883,92 days,,0 days
2201,295470: Programming,,Key Deliverable,2011-08-15,2012-01-30,0.125,0.125,,In-progress,1,02/24/2012,9894,168 days,,0 days
2201,295470: Database configuration,,Key Deliverable,2011-08-15,2012-01-30,0.045,0.045,,In-progress,1,02/24/2012,9895,168 days,,0 days
2201,295470: Data updates,,Key Deliverable,2011-08-01,2012-01-30,0.05,0.05,,In-progress,1,02/24/2012,9897,182 days,,0 days
2201,295470: Performance Testing,,Key Deliverable,2011-08-01,2012-03-30,0.045,0.045,,In-progress,1,02/24/2012,9899,242 days,,0 days
2202,295471: Requirements,,Key Deliverable,2011-04-18,2011-04-29,0.02,0.02,0.02,Completed - Closed,1,02/24/2012,9902,11 days,11 days,0 days
