Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"025-000004480","738","025","Department of Housing and Urban Development","4221","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/about/conplan/cpdmaps","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1537","","Yes","https://drgr.hud.gov/DRGRWeb/index.jsp","no","no","no","no","no","","","","09/14/2012","12:41:39"
"025-000004480","738","025","Department of Housing and Urban Development","4211","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/homeless/budget/2012","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1527","","Yes","https://esnaps.hud.gov/grantium/frontOffice.jsf","no","no","no","yes","no","","","","09/14/2012","12:41:39"
"025-000004480","738","025","Department of Housing and Urban Development","4215","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/systems/idis","no","no","no","yes","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1531","","Yes","http://egis.hud.gov/cpdmaps/","yes","no","no","no","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","4219","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/communitydevelopment/programs/drsi/drgrs","no","no","no","yes","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1535","","Yes","https://www21.hud.gov/idis","no","no","no","no","no","","","","09/14/2012","12:41:39"
"025-000004480","738","025","Department of Housing and Urban Development","1539","","Yes","http://www.hud.gov/offices/cpd/about/fundingmatrix/","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"014-000000029","742","014","Department of State","4349","69090","Yes","http://www.itdashboard.gov/investmentbuscid=742","no","no","no","no","yes","no","no","no","09/10/2013","14:02:51"
"014-000000029","742","014","Department of State","1253","","No","http://www.itdashboard.gov/investmentbuscid&#61;742","no","no","no","yes","no","","","","09/14/2012","08:57:43"
"202-000001010","750","202","U.S. Army Corps of Engineers","4819","","No","https://ce-ais.usace.army.mil/cefms","no","no","no","yes","yes","","no","no","09/13/2013","10:33:05"
"202-000001017","761","202","U.S. Army Corps of Engineers","541","","No","https://kme.usace.army.mil/ci/ITIMProgramsProjects/EDW/default.aspx","no","no","no","yes","no","","no","no","09/13/2013","09:56:52"
"202-000001032","762","202","U.S. Army Corps of Engineers","4739","","Yes","http://rmssupport.helpserve.com/","no","no","yes","yes","yes","","no","no","09/12/2013","14:52:54"
"202-000001032","762","202","U.S. Army Corps of Engineers","5425","","Yes","http://rms.usace.army.mil","no","no","no","yes","yes","","no","no","03/13/2014","16:32:19"
"202-000001032","762","202","U.S. Army Corps of Engineers","857","","Yes","http://rms.usace.army.mil/","no","no","no","yes","yes","","no","no","09/12/2013","14:52:54"
"202-000001032","762","202","U.S. Army Corps of Engineers","4741","","Yes","http://rmssupport.helpserve.com/","no","no","yes","yes","yes","","no","no","09/12/2013","14:57:48"
"202-000001020","763","202","U.S. Army Corps of Engineers","1633","","No","https://englink2.usace.army.mil","yes","no","yes","yes","yes","","no","no","09/13/2013","09:18:13"
"202-000001020","763","202","U.S. Army Corps of Engineers","1631","","No","https://cops.usace.army.mil/sites/EM/EngLink/default.aspx","yes","no","no","yes","no","","no","no","09/13/2013","09:18:13"
"202-000001020","763","202","U.S. Army Corps of Engineers","1627","","No","https://englink2trn.usace.army.mil","no","no","no","yes","yes","","no","no","09/13/2013","09:18:13"
"202-000001033","765","202","U.S. Army Corps of Engineers","1639","","No","https://pmbp.usace.army.mil/portal/page/portal/USACE_PMBP_Portal","no","no","no","yes","yes","","no","no","09/12/2013","16:10:11"
"202-000001031","766","202","U.S. Army Corps of Engineers","4823","","No","aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","yes","no","yes","no","yes","aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","no","yes","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5195","","No","https://englink2trn.usace.army.mil","no","no","no","yes","yes","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5181","","Yes","www.facebook.com/corpslocks","yes","yes","yes","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5199","","No","https://englink2.usace.army.mil","yes","no","yes","yes","yes","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","537","","No","www.corpslocks.com","yes","yes","yes","no","no","http://corpslocks.usace.army.mil/lpwb/fp=121:8:0::NO","yes","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5185","","Yes","http://www.iwr.usace.army.mil/About/TechnicalCenters/NDCNavigationandCivilWorksDecisionSupport.aspx","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5203","","Yes","http://rms.usace.army.mil","no","no","no","yes","yes","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4227","","Yes","http://corpslakes.usace.army.mil/visitors/","yes","no","yes","yes","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5189","","Yes","http://rivergages.com","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4231","","Yes","www.twitter.com/corpslocks","yes","yes","yes","no","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5193","","No","http://www.swd-wc.usace.army.mil","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5179","","Yes","www.twitter.com/corpslocks","yes","yes","yes","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5197","","No","https://cops.usace.army.mil/sites/EM/EngLink/default.aspx","yes","no","no","yes","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5183","","Yes","http://corpslakes.usace.army.mil/visitors/","yes","no","yes","yes","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5201","","No","https://remis.usace.army.mil (This is the operational URL. None of the Relationships listed apply)","no","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","4225","","Yes","http://www.iwr.usace.army.mil/About/TechnicalCenters/NDCNavigationandCivilWorksDecisionSupport.aspx","yes","no","no","no","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5187","","No","www.corpslocks.com","yes","yes","yes","no","no","http://corpslocks.usace.army.mil/lpwb/fp&#61;121:8:0::NO","yes","no","03/13/2014","16:11:59"
"202-000001031","766","202","U.S. Army Corps of Engineers","4229","","Yes","www.facebook.com/corpslocks","yes","yes","yes","no","no","","no","no","09/13/2013","11:20:18"
"202-000001031","766","202","U.S. Army Corps of Engineers","5191","","Yes","http://www.nwd-wc.usace.army.mil","yes","no","no","no","no","","no","no","11/04/2013","15:18:57"
"202-000001060","768","202","U.S. Army Corps of Engineers","1615","","No","http://www.itdashboard.gov/investmentbuscid&#61;768","no","no","no","yes","no","","no","yes","03/13/2014","16:55:21"
"202-000001060","768","202","U.S. Army Corps of Engineers","5427","","No","https://remis.usace.army.mil (This is the operational URL. None of the Relationships listed apply)","no","no","no","no","no","","no","no","03/13/2014","16:55:21"
"202-000001060","768","202","U.S. Army Corps of Engineers","1613","","No","https://remis.usace.army.mil (This is the operational URL.  None of the Relationships listed apply)","no","no","no","no","no","","no","no","09/12/2013","15:49:30"
"202-000001060","768","202","U.S. Army Corps of Engineers","1617","","No","https://kme.usace.army.mil/ci/CIOrganization/PPM/RealEstate/REMIS","no","no","no","yes","no","","no","yes","09/12/2013","15:49:30"
"006-000320500","770","006","Department of Commerce","1129","","Yes","www.class.noaa.gov","yes","no","no","yes","no","None","no","no","09/11/2013","15:58:55"
"006-000310600","776","006","Department of Commerce","5091","","No","NA","no","no","no","no","no","NA","no","no","09/13/2013","15:58:12"
"006-000731200","782","006","Department of Commerce","5093","","No","https://www.itdashboard.gov/investmentbuscid&#61;782","no","no","no","yes","no","No","no","no","09/13/2013","16:00:08"
"006-000731200","782","006","Department of Commerce","5097","","Yes","http://www.disa.mil/Services/Spectrum/Enterprise-Services/GEMSIS/Spectrum-XXI-Online","no","no","no","yes","no","No","no","no","09/13/2013","16:00:08"
"006-000731200","782","006","Department of Commerce","5095","","Yes","http://www.ntia.doc.gov/office/OSM","no","no","no","no","yes","No","no","no","09/13/2013","16:00:08"
"006-000731200","782","006","Department of Commerce","5099","","No","HTTPS://fsms.ntia.doc.gov/fsms","no","no","no","no","no","No","no","no","09/13/2013","16:00:08"
"010-000000287","783","010","Department of the Interior","411","","No","http://www.itdashboard.gov/investmentbuscid&#61;783","no","no","no","yes","no","","","","03/13/2013","08:36:48"
"010-000000288","784","010","Department of the Interior","413","","No","http://intra.mp.usbr.gov/mpcvo/; http://www.itdashboard.gov/investmentbuscid&#61;784","no","no","no","yes","no","","","","03/13/2013","08:36:58"
"010-000000292","785","010","Department of the Interior","415","","No","http://www.itdashboard.gov/investmentbuscid&#61;785","no","no","no","yes","no","","","","03/13/2013","08:37:13"
"010-000000294","786","010","Department of the Interior","621","","Yes","http://www.usbr.gov/lc/hooverdam/","no","no","no","yes","no","NA","no","no","09/11/2013","22:24:06"
"018-999993200","803","018","Department of Education","59","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","13:22:54"
"018-999993200","803","018","Department of Education","3","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","10:54:25"
"018-999993200","803","018","Department of Education","107","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","13:32:38"
"018-999993200","803","018","Department of Education","47","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","12:14:13"
"018-999993200","803","018","Department of Education","119","","Yes","www.bfelob.gov","no","no","no","yes","no","www.bfelob.gov","no","yes","09/11/2013","15:10:33"
"018-999993200","803","018","Department of Education","51","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","12:47:19"
"018-999993200","803","018","Department of Education","57","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","13:00:15"
"018-999993200","803","018","Department of Education","1","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","10:54:25"
"018-999993200","803","018","Department of Education","61","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","13:22:54"
"018-999993200","803","018","Department of Education","45","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","12:14:13"
"018-999993200","803","018","Department of Education","109","","No","https://max.gov","no","no","no","no","yes","","","","09/11/2012","13:32:38"
"018-999993200","803","018","Department of Education","49","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","12:47:19"
"018-999993200","803","018","Department of Education","121","","No","https://max.gov","no","no","no","no","yes","https://max.gov","no","yes","09/11/2013","15:10:33"
"018-999993200","803","018","Department of Education","55","","Yes","www.bfelob.gov","no","no","no","yes","no","","","","09/11/2012","13:00:15"
"018-000001060","810","018","Department of Education","4543","","Yes","https://fsa-fms.ed.gov","no","yes","no","no","no","","no","no","09/11/2013","09:37:58"
"018-999991341","811","018","Department of Education","4649","","Yes","Grants.gov","yes","yes","yes","yes","yes","","no","no","09/11/2013","15:12:00"
"018-999991341","811","018","Department of Education","4643","","Yes","G5.gov","no","no","no","yes","yes","g5.gov","no","no","09/11/2013","15:12:00"
"018-999991341","811","018","Department of Education","4647","","Yes","USASpending.gov","yes","yes","yes","yes","yes","","no","no","09/11/2013","15:12:00"
"018-999991341","811","018","Department of Education","4645","","Yes","Pay.gov","no","no","no","no","yes","","no","no","09/11/2013","15:12:00"
"018-000001031","818","018","Department of Education","185","","Yes","https://www.facebook.com/SearchEduResources","no","no","yes","yes","yes","No","yes","yes","09/11/2013","09:31:00"
"018-000001031","818","018","Department of Education","179","","Yes","http://www.eric.ed.gov/","yes","yes","yes","yes","yes","No","yes","yes","09/11/2013","09:30:59"
"018-000001031","818","018","Department of Education","183","","Yes","http://twitter.com/ERICinfo","no","no","yes","yes","yes","No","yes","yes","09/11/2013","09:31:00"
"018-000001031","818","018","Department of Education","181","","Yes","http://www.youtube.com/user/SearchEduResources","no","no","yes","yes","yes","No","yes","yes","09/11/2013","09:31:00"
"018-000001010","819","018","Department of Education","161","","No","http://www.data.gov/communities/node/38/data_tools/6053","yes","yes","no","yes","no","","","","09/12/2012","10:52:42"
